timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,photo_switch,video_switch,payload_power_switch,engage_main_motor_switch
245320780,245297501,5,4,1,0,0,0,0,0,0,0,0,0,0
246341219,246317449,5,4,1,0,0,0,0,0,0,0,0,0,0
247360973,247337427,5,4,1,0,0,0,0,0,0,0,0,0,0
248361431,248337955,5,4,1,0,0,0,0,0,0,0,0,0,0
249380872,249357621,5,4,1,0,0,0,0,0,0,0,0,0,0
250398259,250375283,5,4,1,0,0,0,0,0,0,0,0,0,0
251418237,251395565,5,4,1,0,0,0,0,0,0,0,0,0,0
252438435,252415165,5,4,1,0,0,0,0,0,0,0,0,0,0
253438549,253415653,5,4,1,0,0,0,0,0,0,0,0,0,0
254456373,254432865,5,4,1,0,0,0,0,0,0,0,0,0,0
255456651,255433311,5,4,1,0,0,0,0,0,0,0,0,0,0
256473754,256451349,5,4,1,0,0,0,0,0,0,0,0,0,0
257493769,257470706,5,4,1,0,0,0,0,0,0,0,0,0,0
258511661,258488083,5,4,1,0,0,0,0,0,0,0,0,0,0
259511667,259488400,5,4,1,0,0,0,0,0,0,0,0,0,0
260512426,260488624,5,4,1,0,0,0,0,0,0,0,0,0,0
261529336,261506541,5,4,1,0,0,0,0,0,0,0,0,0,0
262529584,262506559,5,4,1,0,0,0,0,0,0,0,0,0,0
263548211,263527072,5,4,1,0,0,0,0,0,0,0,0,0,0
264567279,264544123,5,4,1,0,0,0,0,0,0,0,0,0,0
265587468,265561759,5,4,1,0,0,0,0,0,0,0,0,0,0
266607112,266583917,5,4,1,0,0,0,0,0,0,0,0,0,0
267624454,267601447,5,4,1,0,0,0,0,0,0,0,0,0,0
268642439,268618821,5,4,1,0,0,0,0,0,0,0,0,0,0
269644810,269621729,5,4,1,0,0,0,0,0,0,0,0,0,0
270644953,270622578,5,4,1,0,0,0,0,0,0,0,0,0,0
271662733,271639611,5,4,1,0,0,0,0,0,0,0,0,0,0
272663198,272639804,5,4,1,0,0,0,0,0,0,0,0,0,0
273682878,273659685,5,4,1,0,0,0,0,0,0,0,0,0,0
274703389,274679634,5,4,1,0,0,0,0,0,0,0,0,0,0
275718500,275697405,5,4,1,0,0,0,0,0,0,0,0,0,0
276735336,276712617,5,4,1,0,0,0,0,0,0,0,0,0,0
277752829,277729699,5,4,1,0,0,0,0,0,0,0,0,0,0
278770271,278747262,5,4,1,0,0,0,0,0,0,0,0,0,0
279790355,279767487,5,4,1,0,0,0,0,0,0,0,0,0,0
280810508,280787177,5,4,1,0,0,0,0,0,0,0,0,0,0
281828833,281804568,5,4,1,0,0,0,0,0,0,0,0,0,0
282847794,282824520,5,4,1,0,0,0,0,0,0,0,0,0,0
283865244,283842112,5,4,1,0,0,0,0,0,0,0,0,0,0
284880280,284857162,5,4,1,0,0,0,0,0,0,0,0,0,0
285880727,285857798,5,4,1,0,0,0,0,0,0,0,0,0,0
286371129,286348004,6,4,3,0,0,0,0,0,0,0,0,0,0
