timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,disable_auto_set_home,source_type,source_id
455803694,0,0,0,0,0,0
456309813,0,0,0,0,0,0
456815685,0,0,0,0,0,0
457321720,0,0,0,0,0,0
457827704,0,0,0,0,0,0
458333686,0,0,0,0,0,0
458839686,0,0,0,0,0,0
459345693,0,0,0,0,0,0
459851701,0,0,0,0,0,0
460357688,0,0,0,0,0,0
460863696,0,0,0,0,0,0
461369686,0,0,0,0,0,0
461875684,0,0,0,0,0,0
462381685,0,0,0,0,0,0
462887912,0,0,0,0,0,0
463394687,0,0,0,0,0,0
463900844,0,0,0,0,0,0
464406685,0,0,0,0,0,0
464913599,0,0,0,0,0,0
465418687,0,0,0,0,0,0
465924741,0,0,0,0,0,0
466431010,0,0,0,0,0,0
466936685,0,0,0,0,0,0
467442718,0,0,0,0,0,0
467948687,0,0,0,0,0,0
468454686,0,0,0,0,0,0
468960704,0,0,0,0,0,0
469466687,0,0,0,0,0,0
469972685,0,0,0,0,0,0
470478685,0,0,0,0,0,0
470984685,0,0,0,0,0,0
471491685,0,0,0,0,0,0
471997685,0,0,0,0,0,0
472503695,0,0,0,0,0,0
473009706,0,0,0,0,0,0
473515685,0,0,0,0,0,0
474021684,0,0,0,0,0,0
474527685,0,0,0,0,0,0
475034686,0,0,0,0,0,0
475541757,0,0,0,0,0,0
476047727,0,0,0,0,0,0
476553939,0,0,0,0,0,0
477059708,0,0,0,0,0,0
477565700,0,0,0,0,0,0
478071685,0,0,0,0,0,0
478577685,0,0,0,0,0,0
479083694,0,0,0,0,0,0
479589685,0,0,0,0,0,0
480096457,0,0,0,0,0,0
480601686,0,0,0,0,0,0
481107686,0,0,0,0,0,0
481613685,0,0,0,0,0,0
482119687,0,0,0,0,0,0
482625685,0,0,0,0,0,0
483131685,0,0,0,0,0,0
483637685,0,0,0,0,0,0
484143695,0,0,0,0,0,0
484649854,0,0,0,0,0,0
485155698,0,0,0,0,0,0
485661688,0,0,0,0,0,0
486167685,0,0,0,0,0,0
486673695,0,0,0,0,0,0
487179951,0,0,0,0,0,0
487685686,0,0,0,0,0,0
488191845,0,0,0,0,0,0
488697703,0,0,0,0,0,0
489203698,0,0,0,0,0,0
489709685,0,0,0,0,0,0
490215684,0,0,0,0,0,0
490721685,0,0,0,0,0,0
491227687,0,0,0,0,0,0
491733762,0,0,0,0,0,0
492239684,0,0,0,0,0,0
492745721,0,0,0,0,0,0
493251685,0,0,0,0,0,0
493757688,0,0,0,0,0,0
494264212,0,0,0,0,0,0
494769686,0,0,0,0,0,0
495276685,0,0,0,0,0,0
495782684,0,0,0,0,0,0
496288687,0,0,0,0,0,0
496794685,0,0,0,0,0,0
497300686,0,0,0,0,0,0
497806685,0,0,0,0,0,0
498313136,0,0,0,0,0,0
498818699,0,0,0,0,0,0
499324685,0,0,0,0,0,0
499830684,0,0,0,0,0,0
500336686,0,0,0,0,0,0
500842701,0,0,0,0,0,0
501348721,0,0,0,0,0,0
501854908,0,0,0,0,0,0
502360706,0,0,0,0,0,0
502866720,0,0,0,0,0,0
503372686,0,0,0,0,0,0
503878726,0,0,0,0,0,0
504384705,0,0,0,0,0,0
504890703,0,0,0,0,0,0
505397062,0,0,0,0,0,0
505902971,0,0,0,0,0,0
506408685,0,0,0,0,0,0
506914697,0,0,0,0,0,0
507420685,0,0,0,0,0,0
507926687,0,0,0,0,0,0
508432685,0,0,0,0,0,0
508938799,0,0,0,0,0,0
509444686,0,0,0,0,0,0
509950808,0,0,0,0,0,0
510456715,0,0,0,0,0,0
510962688,0,0,0,0,0,0
511468707,0,0,0,0,0,0
511974685,0,0,0,0,0,0
512481040,0,0,0,0,0,0
512986688,0,0,0,0,0,0
513492685,0,0,0,0,0,0
513998684,0,0,0,0,0,0
514504690,0,0,0,0,0,0
515010863,0,0,0,0,0,0
515516684,0,0,0,0,0,0
516022761,0,0,0,0,0,0
516528685,0,0,0,0,0,0
517034698,0,0,0,0,0,0
517540687,0,0,0,0,0,0
518046686,0,0,0,0,0,0
518552688,0,0,0,0,0,0
519058686,0,0,0,0,0,0
519565154,0,0,0,0,0,0
520071685,0,0,0,0,0,0
520577685,0,0,0,0,0,0
521083715,0,0,0,0,0,0
521590684,0,0,0,0,0,0
522097211,0,0,0,0,0,0
522602685,0,0,0,0,0,0
523108704,0,0,0,0,0,0
523614845,0,0,0,0,0,0
524120687,0,0,0,0,0,0
524626691,0,0,0,0,0,0
525132681,0,0,0,0,0,0
525638853,0,0,0,0,0,0
526144682,0,0,0,0,0,0
526650683,0,0,0,0,0,0
527156684,0,0,0,0,0,0
527662681,0,0,0,0,0,0
528168946,0,0,0,0,0,0
528674682,0,0,0,0,0,0
529181145,0,0,0,0,0,0
529686680,0,0,0,0,0,0
530192700,0,0,0,0,0,0
530698701,0,0,0,0,0,0
531204681,0,0,0,0,0,0
531710697,0,0,0,0,0,0
532216693,0,0,0,0,0,0
532722966,0,0,0,0,0,0
533228683,0,0,0,0,0,0
533734700,0,0,0,0,0,0
534240681,0,0,0,0,0,0
534746681,0,0,0,0,0,0
535252681,0,0,0,0,0,0
535758691,0,0,0,0,0,0
536265138,0,0,0,0,0,0
536770682,0,0,0,0,0,0
537276866,0,0,0,0,0,0
537782682,0,0,0,0,0,0
538288700,0,0,0,0,0,0
538794700,0,0,0,0,0,0
539300681,0,0,0,0,0,0
539806919,0,0,0,0,0,0
540312681,0,0,0,0,0,0
540818681,0,0,0,0,0,0
541324681,0,0,0,0,0,0
541830681,0,0,0,0,0,0
542336696,0,0,0,0,0,0
542842685,0,0,0,0,0,0
543349190,0,0,0,0,0,0
543854736,0,0,0,0,0,0
544360685,0,0,0,0,0,0
544866683,0,0,0,0,0,0
545372684,0,0,0,0,0,0
545878681,0,0,0,0,0,0
546384853,0,0,0,0,0,0
546890682,0,0,0,0,0,0
547396682,0,0,0,0,0,0
547902681,0,0,0,0,0,0
548408683,0,0,0,0,0,0
548914681,0,0,0,0,0,0
549420681,0,0,0,0,0,0
549926681,0,0,0,0,0,0
550432682,0,0,0,0,0,0
550938680,0,0,0,0,0,0
551444682,0,0,0,0,0,0
551950683,0,0,0,0,0,0
552456681,0,0,0,0,0,0
552962683,0,0,0,0,0,0
553468681,0,0,0,0,0,0
553974682,0,0,0,0,0,0
554480681,0,0,0,0,0,0
554986682,0,0,0,0,0,0
555493124,0,0,0,0,0,0
555998681,0,0,0,0,0,0
556504682,0,0,0,0,0,0
557010682,0,0,0,0,0,0
557517877,0,0,0,0,0,0
558023691,0,0,0,0,0,0
558529680,0,0,0,0,0,0
559035681,0,0,0,0,0,0
559541775,0,0,0,0,0,0
560047680,0,0,0,0,0,0
560553691,0,0,0,0,0,0
561059701,0,0,0,0,0,0
561565703,0,0,0,0,0,0
562071728,0,0,0,0,0,0
562577685,0,0,0,0,0,0
563084112,0,0,0,0,0,0
563589681,0,0,0,0,0,0
564095681,0,0,0,0,0,0
564601681,0,0,0,0,0,0
565107681,0,0,0,0,0,0
565613681,0,0,0,0,0,0
566119683,0,0,0,0,0,0
566626163,0,0,0,0,0,0
567131681,0,0,0,0,0,0
567637685,0,0,0,0,0,0
568143694,0,0,0,0,0,0
568649686,0,0,0,0,0,0
569155700,0,0,0,0,0,0
569661702,0,0,0,0,0,0
570168122,0,0,0,0,0,0
570676148,0,0,0,0,0,0
571181708,0,0,0,0,0,0
