timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,is_logging,num_messages
497389286,4744.836,43.48591,0,62,2988,65536,0,3,1,205
498390284,4786.9785,43.47331,0,62,2988,65536,0,3,1,205
499391297,4829.079,43.46056,0,62,2988,65536,0,3,1,205
500392304,4872.0225,43.455555,0,62,2221,65536,0,3,1,205
501393288,4913.1025,43.434177,0,62,3228,65536,0,3,1,205
502394288,4957.211,43.43971,0,62,1119,65536,0,3,1,205
503395286,4997.3975,43.41107,0,62,3079,65536,0,3,1,205
504396303,5039.5166,43.399567,0,62,3304,65536,0,3,1,205
505397290,5081.5156,43.387238,0,62,3437,65536,0,3,1,205
506398291,5124.0117,43.379326,0,62,3266,65536,0,3,1,205
507399588,5166.171,43.368614,0,62,3319,65536,0,3,1,205
508400290,5208.666,43.361088,0,62,2862,65536,0,3,1,205
509401284,5252.0264,43.360725,0,62,1572,65536,0,3,1,205
510402485,5292.4824,43.336517,0,62,3352,65536,0,3,1,205
511403287,5336.4814,43.34161,0,62,1332,65536,0,3,1,205
512404354,5376.0,43.31044,0,62,4019,65536,0,3,1,205
513405284,5419.085,43.308315,0,62,2915,65536,0,3,1,205
514406283,5460.827,43.29556,0,62,3325,65536,0,3,1,205
515407327,5504.0,43.29424,0,62,2280,65536,0,3,1,205
516408291,5544.996,43.275974,0,62,3454,65536,0,3,1,205
517409426,5588.635,43.278404,0,62,1779,65536,0,3,1,205
518410288,5632.0,43.27878,0,62,527,65536,0,3,1,205
519411286,5671.1084,43.246655,0,62,3495,65536,0,3,1,205
520412562,5713.377,43.23883,0,62,3609,65536,0,3,1,205
521413288,5755.4775,43.230045,0,62,3609,65536,0,3,1,205
522414300,5797.578,43.221302,0,62,3576,65536,0,3,1,205
523415317,5840.667,43.219994,0,62,2564,65536,0,3,1,205
524416287,5881.962,43.205547,0,62,3582,65536,0,3,1,205
525417469,5922.506,43.18577,0,62,3179,65536,0,3,1,205
526418292,5961.342,43.154022,0,62,3351,65536,0,3,1,205
527419291,6000.201,43.12285,0,62,3179,65536,0,3,1,205
528420291,6038.7246,43.08972,0,62,3318,65536,0,3,1,205
529421286,6080.0,43.07656,0,62,652,65536,0,3,1,205
530422588,6116.9287,43.032913,0,62,2629,65536,0,3,1,205
531423300,6156.329,43.007324,0,62,1979,65536,0,3,1,205
532424289,6194.502,42.973495,0,62,2629,65536,0,3,1,205
533425286,6232.5947,42.93957,0,62,3443,65536,0,3,1,205
534426286,6272.0,42.915096,0,62,3032,65536,0,3,1,205
535427785,6310.259,42.883015,0,62,3612,65536,0,3,1,205
536428293,6348.842,42.853844,0,62,3799,65536,0,3,1,205
537429292,6390.3066,42.844246,0,62,1078,65536,0,3,1,205
538430292,6426.3633,42.79875,0,62,3776,65536,0,3,1,205
539431284,6468.035,42.791016,0,62,843,65536,0,3,1,205
540432285,6504.9453,42.752083,0,62,2501,65536,0,3,1,205
541433286,6545.118,42.734962,0,62,1156,65536,0,3,1,205
542434426,6582.532,42.70013,0,62,2540,65536,0,3,1,205
543435299,6621.464,42.675602,0,62,2337,65536,0,3,1,205
544436286,6660.0117,42.648903,0,62,2404,65536,0,3,1,205
545437286,6698.544,42.622437,0,62,2825,65536,0,3,1,205
546438291,6737.3525,42.59805,0,62,3744,65536,0,3,1,205
547439291,6776.669,42.577168,0,62,3744,65536,0,3,1,205
548440334,6816.87,42.562054,0,62,2795,65536,0,3,1,205
549441287,6856.1123,42.541203,0,62,2860,65536,0,3,1,205
550442287,6895.4385,42.521114,0,62,2807,65536,0,3,1,205
551443288,6934.1406,42.497448,0,62,3469,65536,0,3,1,205
552444290,6976.0,42.493305,0,62,726,65536,0,3,1,205
553445351,7013.2,42.460983,0,62,2933,65536,0,3,1,205
554446288,7052.4004,42.441124,0,62,2933,65536,0,3,1,205
555447287,7091.7686,42.42248,0,62,2880,65536,0,3,1,205
556448286,7130.165,42.398293,0,62,3832,65536,0,3,1,205
557449286,7172.093,42.39526,0,62,1062,65536,0,3,1,205
558450288,7209.4365,42.36533,0,62,3039,65536,0,3,1,205
559451289,7248.169,42.343853,0,62,3637,65536,0,3,1,205
560452286,7287.1436,42.32404,0,62,3884,65536,0,3,1,205
561453348,7326.418,42.306168,0,62,4091,65536,0,3,1,205
562454287,7365.4736,42.287285,0,62,4187,65536,0,3,1,205
563455286,7404.592,42.268948,0,62,4038,65536,0,3,1,205
564456288,7444.452,42.25504,0,62,3182,65536,0,3,1,205
565457285,7483.5186,42.2368,0,62,3106,65536,0,3,1,205
566458385,7521.759,42.214115,0,62,4073,65536,0,3,1,205
567459292,7565.3193,42.221413,0,62,840,65536,0,3,1,205
568460293,7607.674,42.221916,0,62,997,65536,0,3,1,205
569461287,7650.2246,42.2235,0,62,661,65536,0,3,1,205
570462285,7692.508,42.2236,0,62,614,65536,0,3,1,205
571463549,7735.4834,42.22741,0,62,999,65536,0,3,1,205
