timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
399608095,-0.09269049,-0.1689234,0.034704015
399807607,-0.09739927,-0.17512617,0.030193461
400012048,-0.11122749,-0.17835678,0.025651481
400211598,-0.12919612,-0.18653667,0.02312119
400411076,-0.14913706,-0.19500613,0.019197267
400610604,-0.16772087,-0.19644682,0.019154577
400810120,-0.19227679,-0.20004962,0.017834451
401009621,-0.2,-0.20027138,0.016829425
401209134,-0.2,-0.19807556,0.012842267
401411109,-0.2,-0.19595441,0.007767665
401610636,-0.2,-0.19742113,0.002784671
401810162,-0.2,-0.19776464,-0.0020670902
402009725,-0.2,-0.18688774,-0.001837656
402209174,-0.2,-0.18287373,0.00066435116
402408680,-0.2,-0.18885009,0.002394503
402608187,-0.2,-0.1885516,0.008096452
402810167,-0.19922099,-0.18919098,0.008227503
403009680,-0.2,-0.19008085,0.007191286
403209228,-0.2,-0.19628064,0.0030798304
403408705,-0.2,-0.19494374,0.0036107814
403608214,-0.2,-0.1955457,0.003515056
403807728,-0.2,-0.20206128,0.0017165568
404007239,-0.2,-0.20723084,-0.0022328414
404211681,-0.19969459,-0.2095122,0.0013585858
404411188,-0.2,-0.21007629,-0.0012989822
404610706,-0.2,-0.21534029,-0.00667089
404810211,-0.2,-0.2139298,-0.014662779
405009732,-0.2,-0.21781209,-0.021729881
405209253,-0.2,-0.22158208,-0.02636552
405408748,-0.2,-0.220601,-0.031040136
405605797,-0.2,-0.22031544,-0.03279973
405810231,-0.2,-0.2227862,-0.034785938
406009745,-0.2,-0.2303708,-0.040195968
406209254,-0.2,-0.22881964,-0.044713378
406408765,-0.2,-0.23097475,-0.049455985
406608278,-0.2,-0.2420125,-0.052687317
406807786,-0.2,-0.24875836,-0.050443906
407012228,-0.19927864,-0.2540882,-0.04791718
407211742,-0.2,-0.25881052,-0.048435025
407411252,-0.2,-0.26731318,-0.0526423
407610761,-0.2,-0.2689295,-0.05873117
407810270,-0.2,-0.2772677,-0.061575342
408009785,-0.2,-0.28715503,-0.062185246
408209288,-0.2,-0.28636473,-0.066040814
408408808,-0.19985116,-0.28426674,-0.07441189
408608305,-0.2,-0.2861845,-0.08143942
408810278,-0.2,-0.29063433,-0.08803399
409009790,-0.2,-0.2922991,-0.09019604
409209298,-0.2,-0.29637346,-0.08773467
409408809,-0.2,-0.30918545,-0.086811535
409608320,-0.19451617,-0.31512403,-0.091279946
409810293,-0.19977388,-0.32227775,-0.09606059
410009802,-0.2,-0.33203682,-0.097130574
410209314,-0.2,-0.33272558,-0.0991578
410408821,-0.19662745,-0.33792338,-0.10205659
410608331,-0.2,-0.33865425,-0.11199272
410807842,-0.19809516,-0.33620557,-0.122689575
411007351,-0.19851232,-0.3372275,-0.1329863
411211785,-0.2,-0.34684566,-0.1441091
411411293,-0.2,-0.35270214,-0.15699352
411610802,-0.2,-0.35860848,-0.16761424
411810310,-0.2,-0.36274856,-0.17377988
412009820,-0.2,-0.3671711,-0.17834343
412209326,-0.2,-0.36728606,-0.17987736
412408836,-0.2,-0.36410826,-0.17654817
412608347,-0.2,-0.36667722,-0.17800085
412810314,-0.19906698,-0.36027396,-0.18380998
413009823,-0.2,-0.36386713,-0.19089486
413209348,-0.2,-0.3694668,-0.19593978
413408839,-0.2,-0.36791202,-0.19650765
413608349,-0.2,-0.37012103,-0.19576387
413807859,-0.2,-0.37153715,-0.19254352
414012297,-0.2,-0.37978178,-0.1909183
414211800,-0.19713971,-0.3828807,-0.18885022
414411318,-0.2,-0.38160023,-0.18976639
414610837,-0.2,-0.38812757,-0.19100639
414810320,-0.2,-0.3908223,-0.19056664
415009828,-0.19978599,-0.39988437,-0.19221234
415206893,-0.2,-0.39885125,-0.1931317
415411307,-0.2,-0.4,-0.19731644
415610838,-0.2,-0.39596382,-0.2
415810332,-0.2,-0.39411867,-0.2
416009825,-0.2,-0.39979416,-0.2
416209334,-0.2,-0.39659667,-0.2
416408841,-0.2,-0.39940423,-0.2
416608347,-0.2,-0.3978794,-0.2
416807853,-0.2,-0.4,-0.2
417009838,-0.2,-0.39978534,-0.19846857
417209331,-0.2,-0.39799964,-0.19499335
417408838,-0.2,-0.39999956,-0.19473019
417608341,-0.2,-0.4,-0.1959753
417807849,-0.19968106,-0.3981008,-0.2
418007356,-0.2,-0.39809215,-0.2
418211801,-0.2,-0.3989486,-0.2
418411293,-0.2,-0.3974672,-0.2
418610806,-0.2,-0.39780986,-0.2
418810306,-0.2,-0.3997787,-0.2
419009814,-0.2,-0.4,-0.2
419209320,-0.19880384,-0.4,-0.2
419408827,-0.2,-0.39845675,-0.2
419610793,-0.2,-0.4,-0.2
419810298,-0.2,-0.3999327,-0.2
420009805,-0.2,-0.39742813,-0.2
420209309,-0.2,-0.3998803,-0.2
420408816,-0.19931489,-0.4,-0.2
420608320,-0.19951092,-0.4,-0.2
420807828,-0.2,-0.39873677,-0.2
421012263,-0.2,-0.4,-0.2
421211768,-0.2,-0.4,-0.2
421411272,-0.2,-0.39810398,-0.2
421610786,-0.2,-0.4,-0.2
421807834,-0.2,-0.4,-0.2
422009788,-0.19979662,-0.4,-0.2
422209293,-0.2,-0.39851445,-0.2
422408797,-0.2,-0.4,-0.2
422608300,-0.19896281,-0.4,-0.2
422810267,-0.19970825,-0.39517412,-0.2
423009782,-0.2,-0.39921716,-0.1999843
423209274,-0.2,-0.39664063,-0.2
423408781,-0.19994919,-0.39640838,-0.19998895
423608283,-0.2,-0.39754385,-0.19976957
423810252,-0.2,-0.4,-0.19962642
424009755,-0.19932052,-0.39581108,-0.19851464
424209260,-0.2,-0.39668214,-0.19876488
424408765,-0.2,-0.39874166,-0.19837736
424608269,-0.2,-0.4,-0.2
424807771,-0.2,-0.3982314,-0.2
425004817,-0.2,-0.3971984,-0.2
425211709,-0.2,-0.39966568,-0.2
425411208,-0.2,-0.4,-0.2
425610740,-0.19872904,-0.4,-0.2
425810239,-0.2,-0.39878383,-0.2
426009725,-0.2,-0.4,-0.2
426209226,-0.19962128,-0.39927262,-0.2
426408731,-0.2,-0.39976576,-0.2
426610727,-0.2,-0.39986625,-0.2
426810200,-0.2,-0.4,-0.2
427009704,-0.19731884,-0.4,-0.2
427209201,-0.2,-0.3986493,-0.2
427408710,-0.2,-0.4,-0.2
427608209,-0.2,-0.4,-0.2
427807719,-0.19998237,-0.4,-0.2
428012166,-0.2,-0.39936265,-0.2
428211646,-0.2,-0.4,-0.2
428411160,-0.2,-0.4,-0.2
428610648,-0.19905281,-0.4,-0.2
428810150,-0.2,-0.3981874,-0.2
429009654,-0.2,-0.4,-0.2
429209155,-0.19969726,-0.4,-0.2
429411124,-0.1998458,-0.39828056,-0.2
429610671,-0.2,-0.39981273,-0.2
429810128,-0.2,-0.4,-0.2
430009631,-0.19689602,-0.4,-0.2
430209129,-0.2,-0.39885914,-0.2
430408633,-0.2,-0.4,-0.2
430608151,-0.19987379,-0.4,-0.2
430810097,-0.19994916,-0.4,-0.2
431009599,-0.2,-0.39973167,-0.2
431209103,-0.2,-0.4,-0.2
431408604,-0.19952591,-0.4,-0.2
431608108,-0.2,-0.39997137,-0.2
431807605,-0.2,-0.39982465,-0.2
432007107,-0.2,-0.4,-0.2
432211535,-0.19852409,-0.4,-0.2
432411036,-0.2,-0.3993875,-0.2
432610547,-0.2,-0.4,-0.2
432810038,-0.198973,-0.4,-0.2
433009560,-0.19855754,-0.4,-0.2
433209045,-0.2,-0.3994016,-0.2
433408540,-0.2,-0.4,-0.2
433610507,-0.19613774,-0.3998487,-0.2
433810008,-0.2,-0.39996317,-0.2
434009509,-0.18907261,-0.3948633,-0.2
434209025,-0.19830571,-0.39613396,-0.2
434408509,-0.2,-0.39408737,-0.2
434608011,-0.2,-0.38353315,-0.2
434807511,-0.2,-0.37816337,-0.1999271
435007013,-0.2,-0.37158486,-0.19814037
435208975,-0.1993578,-0.36257613,-0.19478457
435410944,-0.194271,-0.3441865,-0.19106326
435610437,-0.2,-0.30333704,-0.2
435809943,-0.1952269,-0.2997076,-0.2
436009477,-0.19004148,-0.28979248,-0.19984616
436208939,-0.18568808,-0.26918843,-0.19989994
436408440,-0.17383607,-0.24874678,-0.19939543
436610403,-0.16510019,-0.22807372,-0.19912133
436809904,-0.155351,-0.20765108,-0.19874075
437009406,-0.14620045,-0.18723173,-0.19842078
437208923,-0.1366713,-0.16681051,-0.1980548
437408411,-0.12734017,-0.14639236,-0.19770023
437607912,-0.11795511,-0.12596999,-0.19733623
437809881,-0.1085095,-0.10529877,-0.19697815
438009378,-0.09918409,-0.08488245,-0.19661827
438208883,0.0,0.0,0.0
438408396,0.0,0.0,0.0
438607886,0.0,0.0,0.0
438807387,0.0,0.0,0.0
439006914,0.0,0.0,0.0
439211315,0.0,0.0,0.0
439410824,0.0,0.0,0.0
439610334,0.0,0.0,0.0
439809823,0.0,0.0,0.0
440009326,0.0,0.0,0.0
440208829,0.0,0.0,0.0
440408329,0.0,0.0,0.0
440610295,0.0,0.0,0.0
440809815,0.0,0.0,0.0
441009301,0.0,0.0,0.0
441208806,0.0,0.0,0.0
441408306,0.0,0.0,0.0
441607809,0.0,0.0,0.0
441807313,0.0,0.0,0.0
442006828,0.0,0.0,0.0
442211244,0.0,0.0,0.0
442410749,0.0,0.0,0.0
442610250,0.0,0.0,0.0
442809754,0.0,0.0,0.0
443009258,0.0,0.0,0.0
443208801,0.0,0.0,0.0
443410772,0.0,0.0,0.0
443610275,0.0,0.0,0.0
443809804,0.0,0.0,0.0
444009294,0.0,0.0,0.0
444208801,0.0,0.0,0.0
444408322,0.0,0.0,0.0
444607817,0.0,0.0,0.0
444812196,0.0,0.0,0.0
445011701,0.0,0.0,0.0
445211202,0.0,0.0,0.0
445410721,0.0,0.0,0.0
445610213,0.0,0.0,0.0
445809720,0.0,0.0,0.0
446009221,0.0,0.0,0.0
446208748,0.0,0.0,0.0
446410719,0.0,0.0,0.0
446610197,0.0,0.0,0.0
446809704,0.0,0.0,0.0
447009206,0.0,0.0,0.0
447208710,0.0,0.0,0.0
447408218,0.0,0.0,0.0
447610182,0.0,0.0,0.0
447809692,0.0,0.0,0.0
448009194,0.0,0.0,0.0
448208740,0.0,0.0,0.0
448408202,0.0,0.0,0.0
448607714,0.0,0.0,0.0
448807214,0.0,0.0,0.0
449011625,0.0,0.0,0.0
449211132,0.0,0.0,0.0
449410635,0.0,0.0,0.0
449610140,0.0,0.0,0.0
449809648,0.0,0.0,0.0
450009152,0.0,0.0,0.0
450208658,0.0,0.0,0.0
450410628,0.0,0.0,0.0
450610130,0.0,0.0,0.0
450809635,0.0,0.0,0.0
451009144,0.0,0.0,0.0
451208650,0.0,0.0,0.0
451408154,0.0,0.0,0.0
451607663,0.0,0.0,0.0
451812091,0.0,0.0,0.0
452011618,0.0,0.0,0.0
452211102,0.0,0.0,0.0
452410617,0.0,0.0,0.0
452610111,0.0,0.0,0.0
452809619,0.0,0.0,0.0
453009124,0.0,0.0,0.0
453208633,0.0,0.0,0.0
453410634,0.0,0.0,0.0
453610106,0.0,0.0,0.0
453809614,0.0,0.0,0.0
454009134,0.0,0.0,0.0
454208626,0.0,0.0,0.0
454408133,0.0,0.0,0.0
454602713,0.0,0.0,0.0
454809607,0.0,0.0,0.0
455009116,0.0,0.0,0.0
455208619,0.0,0.0,0.0
455408126,0.0,0.0,0.0
455607634,0.0,0.0,0.0
455807138,0.0,0.0,0.0
456011569,0.0,0.0,0.0
456211079,0.0,0.0,0.0
456410598,0.0,0.0,0.0
456610113,0.0,0.0,0.0
456809612,0.0,0.0,0.0
457009104,0.0,0.0,0.0
457208615,0.0,0.0,0.0
457408120,0.0,0.0,0.0
457610088,0.0,0.0,0.0
457809593,0.0,0.0,0.0
458009102,0.0,0.0,0.0
458208607,0.0,0.0,0.0
458408115,0.0,0.0,0.0
458607625,0.0,0.0,0.0
458812055,0.0,0.0,0.0
459011565,0.0,0.0,0.0
459211073,0.0,0.0,0.0
459410585,0.0,0.0,0.0
459610084,0.0,0.0,0.0
459809596,0.0,0.0,0.0
460009099,0.0,0.0,0.0
460208607,0.0,0.0,0.0
460410597,0.0,0.0,0.0
460610083,0.0,0.0,0.0
460809593,0.0,0.0,0.0
461009101,0.0,0.0,0.0
461208608,0.0,0.0,0.0
461408117,0.0,0.0,0.0
461610084,0.0,0.0,0.0
461809593,0.0,0.0,0.0
462009103,0.0,0.0,0.0
462208618,0.0,0.0,0.0
462408119,0.0,0.0,0.0
462607628,0.0,0.0,0.0
462807131,0.0,0.0,0.0
463011568,0.0,0.0,0.0
463211075,0.0,0.0,0.0
463410584,0.0,0.0,0.0
463610091,0.0,0.0,0.0
463809598,0.0,0.0,0.0
464009106,0.0,0.0,0.0
464208617,0.0,0.0,0.0
464408125,0.0,0.0,0.0
464610093,0.0,0.0,0.0
464809601,0.0,0.0,0.0
465009112,0.0,0.0,0.0
465208619,0.0,0.0,0.0
465408129,0.0,0.0,0.0
465607635,0.0,0.0,0.0
465812086,0.0,0.0,0.0
466011580,0.0,0.0,0.0
466211088,0.0,0.0,0.0
466410601,0.0,0.0,0.0
466610110,0.0,0.0,0.0
466809633,0.0,0.0,0.0
467009135,0.0,0.0,0.0
467208655,0.0,0.0,0.0
467410606,0.0,0.0,0.0
467610110,0.0,0.0,0.0
467809617,0.0,0.0,0.0
468009126,0.0,0.0,0.0
468208651,0.0,0.0,0.0
468408144,0.0,0.0,0.0
468610119,0.0,0.0,0.0
468809644,0.0,0.0,0.0
469009135,0.0,0.0,0.0
469208646,0.0,0.0,0.0
469408154,0.0,0.0,0.0
469607668,0.0,0.0,0.0
469807174,0.0,0.0,0.0
470011622,0.0,0.0,0.0
470211115,0.0,0.0,0.0
470410631,0.0,0.0,0.0
470610136,0.0,0.0,0.0
470809643,0.0,0.0,0.0
471009154,0.0,0.0,0.0
471208680,0.0,0.0,0.0
471410643,0.0,0.0,0.0
471610144,0.0,0.0,0.0
471809655,0.0,0.0,0.0
472009164,0.0,0.0,0.0
472208677,0.0,0.0,0.0
472408182,0.0,0.0,0.0
472607694,0.0,0.0,0.0
472812129,0.0,0.0,0.0
473011637,0.0,0.0,0.0
473211146,0.0,0.0,0.0
473410660,0.0,0.0,0.0
473610168,0.0,0.0,0.0
473809678,0.0,0.0,0.0
474009184,0.0,0.0,0.0
474208699,0.0,0.0,0.0
474410673,0.0,0.0,0.0
474610180,0.0,0.0,0.0
474809693,0.0,0.0,0.0
475009198,0.0,0.0,0.0
475208712,0.0,0.0,0.0
475408234,0.0,0.0,0.0
475610190,0.0,0.0,0.0
475809702,0.0,0.0,0.0
476009210,0.0,0.0,0.0
476208726,0.0,0.0,0.0
476408231,0.0,0.0,0.0
476607764,0.0,0.0,0.0
476807275,0.0,0.0,0.0
477011693,0.0,0.0,0.0
477211220,0.0,0.0,0.0
477410724,0.0,0.0,0.0
477610219,0.0,0.0,0.0
477809729,0.0,0.0,0.0
478009241,0.0,0.0,0.0
478208749,0.0,0.0,0.0
478408260,0.0,0.0,0.0
478610249,0.0,0.0,0.0
478809745,0.0,0.0,0.0
479009256,0.0,0.0,0.0
479208765,0.0,0.0,0.0
479408278,0.0,0.0,0.0
479607793,0.0,0.0,0.0
479812242,0.0,0.0,0.0
480011737,0.0,0.0,0.0
480211249,0.0,0.0,0.0
480410765,0.0,0.0,0.0
480610269,0.0,0.0,0.0
480809781,0.0,0.0,0.0
481009311,0.0,0.0,0.0
481208800,0.0,0.0,0.0
481410788,0.0,0.0,0.0
481610282,0.0,0.0,0.0
481809793,0.0,0.0,0.0
482009307,0.0,0.0,0.0
482208817,0.0,0.0,0.0
482408326,0.0,0.0,0.0
482610303,0.0,0.0,0.0
482809829,0.0,0.0,0.0
483009323,0.0,0.0,0.0
483206374,0.0,0.0,0.0
483408347,0.0,0.0,0.0
483607860,0.0,0.0,0.0
483807368,0.0,0.0,0.0
484011806,0.0,0.0,0.0
484211316,0.0,0.0,0.0
484410832,0.0,0.0,0.0
484610341,0.0,0.0,0.0
484809852,0.0,0.0,0.0
485009361,0.0,0.0,0.0
485208875,0.0,0.0,0.0
485410846,0.0,0.0,0.0
485610359,0.0,0.0,0.0
485809872,0.0,0.0,0.0
486009379,0.0,0.0,0.0
486208891,0.0,0.0,0.0
486408402,0.0,0.0,0.0
486607926,0.0,0.0,0.0
486809891,0.0,0.0,0.0
487009408,0.0,0.0,0.0
487208937,0.0,0.0,0.0
487408426,0.0,0.0,0.0
487607939,0.0,0.0,0.0
487807450,0.0,0.0,0.0
488006962,0.0,0.0,0.0
488211414,0.0,0.0,0.0
488410909,0.0,0.0,0.0
488610422,0.0,0.0,0.0
488809937,0.0,0.0,0.0
489009460,0.0,0.0,0.0
489208957,0.0,0.0,0.0
489408468,0.0,0.0,0.0
489607979,0.0,0.0,0.0
489809954,0.0,0.0,0.0
490009466,0.0,0.0,0.0
490209015,0.0,0.0,0.0
490408492,0.0,0.0,0.0
490608002,0.0,0.0,0.0
490807515,0.0,0.0,0.0
491011967,0.0,0.0,0.0
491211463,0.0,0.0,0.0
491410974,0.0,0.0,0.0
491610498,0.0,0.0,0.0
491809999,0.0,0.0,0.0
492009516,0.0,0.0,0.0
492209024,0.0,0.0,0.0
492411000,0.0,0.0,0.0
492610522,0.0,0.0,0.0
492810025,0.0,0.0,0.0
493009537,0.0,0.0,0.0
493209049,0.0,0.0,0.0
493408562,0.0,0.0,0.0
493608076,0.0,0.0,0.0
493810049,0.0,0.0,0.0
494009561,0.0,0.0,0.0
494209078,0.0,0.0,0.0
494408585,0.0,0.0,0.0
494608099,0.0,0.0,0.0
494807611,0.0,0.0,0.0
495007124,0.0,0.0,0.0
495206636,0.0,0.0,0.0
495408617,0.0,0.0,0.0
495610587,0.0,0.0,0.0
495810099,0.0,0.0,0.0
496009612,0.0,0.0,0.0
496209124,0.0,0.0,0.0
496408639,0.0,0.0,0.0
496610633,0.0,0.0,0.0
496810127,0.0,0.0,0.0
497009640,0.0,0.0,0.0
497209157,0.0,0.0,0.0
497408695,0.0,0.0,0.0
497608178,0.0,0.0,0.0
497807694,0.0,0.0,0.0
498012149,0.0,0.0,0.0
498211646,0.0,0.0,0.0
498411160,0.0,0.0,0.0
498610675,0.0,0.0,0.0
498810195,0.0,0.0,0.0
499009699,0.0,0.0,0.0
499209229,0.0,0.0,0.0
499408728,0.0,0.0,0.0
499610700,0.0,0.0,0.0
499810208,0.0,0.0,0.0
500009724,0.0,0.0,0.0
500209235,0.0,0.0,0.0
500408774,0.0,0.0,0.0
500608262,0.0,0.0,0.0
500810271,0.0,0.0,0.0
501009787,0.0,0.0,0.0
501209302,0.0,0.0,0.0
501408816,0.0,0.0,0.0
501608347,0.0,0.0,0.0
501807846,0.0,0.0,0.0
502007372,0.0,0.0,0.0
502211769,0.0,0.0,0.0
502411281,0.0,0.0,0.0
502610803,0.0,0.0,0.0
502810310,0.0,0.0,0.0
503009823,0.0,0.0,0.0
503209338,0.0,0.0,0.0
503408850,0.0,0.0,0.0
503608363,0.0,0.0,0.0
503810339,0.0,0.0,0.0
504009854,0.0,0.0,0.0
504209369,0.0,0.0,0.0
504408885,0.0,0.0,0.0
504608396,0.0,0.0,0.0
504807907,0.0,0.0,0.0
505009888,0.0,0.0,0.0
505209399,0.0,0.0,0.0
505408913,0.0,0.0,0.0
505608423,0.0,0.0,0.0
505807939,0.0,0.0,0.0
506007513,0.0,0.0,0.0
506206965,0.0,0.0,0.0
506411407,0.0,0.0,0.0
506610919,0.0,0.0,0.0
506810431,0.0,0.0,0.0
507009947,0.0,0.0,0.0
507209463,0.0,0.0,0.0
507408978,0.0,0.0,0.0
507608506,0.0,0.0,0.0
507810561,0.0,0.0,0.0
508009965,0.0,0.0,0.0
508209491,0.0,0.0,0.0
508408990,0.0,0.0,0.0
508608558,0.0,0.0,0.0
508808015,0.0,0.0,0.0
509007535,0.0,0.0,0.0
509211977,0.0,0.0,0.0
509411484,0.0,0.0,0.0
509611000,0.0,0.0,0.0
509810541,0.0,0.0,0.0
510010028,0.0,0.0,0.0
510209539,0.0,0.0,0.0
510409068,0.0,0.0,0.0
510608567,0.0,0.0,0.0
510810559,0.0,0.0,0.0
511010062,0.0,0.0,0.0
511209575,0.0,0.0,0.0
511409086,0.0,0.0,0.0
511608614,0.0,0.0,0.0
511808114,0.0,0.0,0.0
512010093,0.0,0.0,0.0
512209607,0.0,0.0,0.0
512409119,0.0,0.0,0.0
512608634,0.0,0.0,0.0
512808165,0.0,0.0,0.0
513007662,0.0,0.0,0.0
513207181,0.0,0.0,0.0
513411619,0.0,0.0,0.0
513611133,0.0,0.0,0.0
513810644,0.0,0.0,0.0
514010179,0.0,0.0,0.0
514209677,0.0,0.0,0.0
514409187,0.0,0.0,0.0
514608703,0.0,0.0,0.0
514810682,0.0,0.0,0.0
515010193,0.0,0.0,0.0
515209714,0.0,0.0,0.0
515409245,0.0,0.0,0.0
515608736,0.0,0.0,0.0
515808252,0.0,0.0,0.0
516007764,0.0,0.0,0.0
516212206,0.0,0.0,0.0
516411731,0.0,0.0,0.0
516611285,0.0,0.0,0.0
516810754,0.0,0.0,0.0
517010266,0.0,0.0,0.0
517209784,0.0,0.0,0.0
517409296,0.0,0.0,0.0
517608810,0.0,0.0,0.0
517810853,0.0,0.0,0.0
518010319,0.0,0.0,0.0
518209815,0.0,0.0,0.0
518409328,0.0,0.0,0.0
518608843,0.0,0.0,0.0
518808359,0.0,0.0,0.0
519010350,0.0,0.0,0.0
519209847,0.0,0.0,0.0
519409364,0.0,0.0,0.0
519608901,0.0,0.0,0.0
519808395,0.0,0.0,0.0
520009521,0.0,0.0,0.0
520207423,0.0,0.0,0.0
520411872,0.0,0.0,0.0
520611378,0.0,0.0,0.0
520810893,0.0,0.0,0.0
521010408,0.0,0.0,0.0
521209922,0.0,0.0,0.0
521409439,0.0,0.0,0.0
521608969,0.0,0.0,0.0
521808465,0.0,0.0,0.0
522010446,0.0,0.0,0.0
522209963,0.0,0.0,0.0
522409473,0.0,0.0,0.0
522608988,0.0,0.0,0.0
522808520,0.0,0.0,0.0
523008017,0.0,0.0,0.0
523210013,0.0,0.0,0.0
523409511,0.0,0.0,0.0
523609029,0.0,0.0,0.0
523808541,0.0,0.0,0.0
524008057,0.0,0.0,0.0
524207572,0.0,0.0,0.0
524407090,0.0,0.0,0.0
524611529,0.0,0.0,0.0
524702681,0.0,0.0,0.0
567133053,0.0,0.0,0.0
567135514,0.0,0.0,0.0
567335027,0.0,0.0,0.0
567534544,0.0,0.0,0.0
567734061,0.0,0.0,0.0
567933577,0.0,0.0,0.0
568133089,0.0,0.0,0.0
568332607,0.0,0.0,0.0
568537051,0.0,0.0,0.0
568736563,0.0,0.0,0.0
568936080,0.0,0.0,0.0
569135594,0.0,0.0,0.0
569335110,0.0,0.0,0.0
569534626,0.0,0.0,0.0
569734142,0.0,0.0,0.0
569936119,0.0,0.0,0.0
570135636,0.0,0.0,0.0
570335151,0.0,0.0,0.0
570534670,0.0,0.0,0.0
570734188,0.0,0.0,0.0
570933708,0.0,0.0,0.0
571133236,0.0,0.0,0.0
571335204,0.0,0.0,0.0
571534738,0.0,0.0,0.0
