timestamp,armed,prearmed,ready_to_arm,lockdown,kill,termination,in_esc_calibration_mode
472096690,1,0,1,0,0,0,0
472602688,1,0,1,0,0,0,0
473108687,1,0,1,0,0,0,0
473614687,1,0,1,0,0,0,0
474120687,1,0,1,0,0,0,0
474628115,1,0,1,0,0,0,0
475133688,1,0,1,0,0,0,0
475640687,1,0,1,0,0,0,0
476146688,1,0,1,0,0,0,0
476652723,1,0,1,0,0,0,0
477158829,1,0,1,0,0,0,0
477664690,1,0,1,0,0,0,0
478170708,1,0,1,0,0,0,0
478677200,1,0,1,0,0,0,0
479182688,1,0,1,0,0,0,0
479688825,1,0,1,0,0,0,0
480194701,1,0,1,0,0,0,0
480700686,1,0,1,0,0,0,0
481206703,1,0,1,0,0,0,0
481712686,1,0,1,0,0,0,0
482219078,1,0,1,0,0,0,0
482724688,1,0,1,0,0,0,0
483230687,1,0,1,0,0,0,0
483737144,1,0,1,0,0,0,0
484242707,1,0,1,0,0,0,0
484748829,1,0,1,0,0,0,0
485254687,1,0,1,0,0,0,0
485761139,1,0,1,0,0,0,0
486266687,1,0,1,0,0,0,0
486772687,1,0,1,0,0,0,0
487278825,1,0,1,0,0,0,0
487784687,1,0,1,0,0,0,0
488290718,1,0,1,0,0,0,0
488796706,1,0,1,0,0,0,0
489302777,1,0,1,0,0,0,0
489808826,1,0,1,0,0,0,0
490314701,1,0,1,0,0,0,0
490820688,1,0,1,0,0,0,0
491326689,1,0,1,0,0,0,0
491832688,1,0,1,0,0,0,0
492338903,1,0,1,0,0,0,0
492845313,1,0,1,0,0,0,0
493350699,1,0,1,0,0,0,0
493856686,1,0,1,0,0,0,0
494362702,1,0,1,0,0,0,0
494868827,1,0,1,0,0,0,0
495375689,1,0,1,0,0,0,0
495881688,1,0,1,0,0,0,0
496387687,1,0,1,0,0,0,0
496893700,1,0,1,0,0,0,0
497399687,1,0,1,0,0,0,0
497905688,1,0,1,0,0,0,0
498411976,1,0,1,0,0,0,0
498917687,1,0,1,0,0,0,0
499423700,1,0,1,0,0,0,0
499929686,1,0,1,0,0,0,0
500435696,1,0,1,0,0,0,0
500941686,1,0,1,0,0,0,0
501447689,1,0,1,0,0,0,0
501953698,1,0,1,0,0,0,0
502459710,1,0,1,0,0,0,0
502965690,1,0,1,0,0,0,0
503471686,1,0,1,0,0,0,0
503977691,1,0,1,0,0,0,0
504483717,1,0,1,0,0,0,0
504989705,1,0,1,0,0,0,0
505495707,1,0,1,0,0,0,0
506001706,1,0,1,0,0,0,0
506507688,1,0,1,0,0,0,0
507013688,1,0,1,0,0,0,0
507519688,1,0,1,0,0,0,0
508025687,1,0,1,0,0,0,0
508531685,1,0,1,0,0,0,0
509037688,1,0,1,0,0,0,0
509543697,1,0,1,0,0,0,0
510049689,1,0,1,0,0,0,0
510555687,1,0,1,0,0,0,0
511061709,1,0,1,0,0,0,0
511567709,1,0,1,0,0,0,0
512073696,1,0,1,0,0,0,0
512579711,1,0,1,0,0,0,0
513085701,1,0,1,0,0,0,0
513591688,1,0,1,0,0,0,0
514097686,1,0,1,0,0,0,0
514603698,1,0,1,0,0,0,0
515109706,1,0,1,0,0,0,0
515615688,1,0,1,0,0,0,0
516121687,1,0,1,0,0,0,0
516627688,1,0,1,0,0,0,0
517133688,1,0,1,0,0,0,0
517639686,1,0,1,0,0,0,0
518146258,1,0,1,0,0,0,0
518652141,1,0,1,0,0,0,0
519157690,1,0,1,0,0,0,0
519663699,1,0,1,0,0,0,0
520170869,1,0,1,0,0,0,0
520676687,1,0,1,0,0,0,0
521182706,1,0,1,0,0,0,0
521689937,1,0,1,0,0,0,0
522195805,1,0,1,0,0,0,0
522701687,1,0,1,0,0,0,0
523207687,1,0,1,0,0,0,0
523713696,1,0,1,0,0,0,0
524220106,1,0,1,0,0,0,0
524703838,1,0,1,0,0,0,0
525209685,1,0,1,0,0,0,0
525715706,1,0,1,0,0,0,0
526221685,1,0,1,0,0,0,0
526727811,1,0,1,0,0,0,0
527233911,1,0,1,0,0,0,0
527740089,1,0,1,0,0,0,0
528245683,1,0,1,0,0,0,0
528751682,1,0,1,0,0,0,0
529257683,1,0,1,0,0,0,0
529763872,1,0,1,0,0,0,0
530269702,1,0,1,0,0,0,0
530775702,1,0,1,0,0,0,0
531281808,1,0,1,0,0,0,0
531787684,1,0,1,0,0,0,0
532293920,1,0,1,0,0,0,0
532799683,1,0,1,0,0,0,0
533305682,1,0,1,0,0,0,0
533811895,1,0,1,0,0,0,0
534317683,1,0,1,0,0,0,0
534823988,1,0,1,0,0,0,0
535329683,1,0,1,0,0,0,0
535835682,1,0,1,0,0,0,0
536341684,1,0,1,0,0,0,0
536847962,1,0,1,0,0,0,0
537353880,1,0,1,0,0,0,0
537859718,1,0,1,0,0,0,0
538365932,1,0,1,0,0,0,0
538871704,1,0,1,0,0,0,0
539377683,1,0,1,0,0,0,0
539883869,1,0,1,0,0,0,0
540389683,1,0,1,0,0,0,0
540895997,1,0,1,0,0,0,0
541401688,1,0,1,0,0,0,0
541907683,1,0,1,0,0,0,0
542413874,1,0,1,0,0,0,0
542919701,1,0,1,0,0,0,0
543425701,1,0,1,0,0,0,0
543931703,1,0,1,0,0,0,0
544437703,1,0,1,0,0,0,0
544943912,1,0,1,0,0,0,0
545449683,1,0,1,0,0,0,0
545955990,1,0,1,0,0,0,0
546461686,1,0,1,0,0,0,0
546967685,1,0,1,0,0,0,0
547473846,1,0,1,0,0,0,0
547979957,1,0,1,0,0,0,0
548485681,1,0,1,0,0,0,0
548991685,1,0,1,0,0,0,0
549497697,1,0,1,0,0,0,0
550003834,1,0,1,0,0,0,0
550509683,1,0,1,0,0,0,0
551015684,1,0,1,0,0,0,0
551521751,1,0,1,0,0,0,0
552027682,1,0,1,0,0,0,0
552533999,1,0,1,0,0,0,0
553039698,1,0,1,0,0,0,0
553545683,1,0,1,0,0,0,0
554051683,1,0,1,0,0,0,0
554557684,1,0,1,0,0,0,0
555064511,1,0,1,0,0,0,0
555569686,1,0,1,0,0,0,0
556075683,1,0,1,0,0,0,0
556581683,1,0,1,0,0,0,0
557089078,1,0,1,0,0,0,0
557594821,1,0,1,0,0,0,0
558100724,1,0,1,0,0,0,0
558606683,1,0,1,0,0,0,0
559112682,1,0,1,0,0,0,0
559618683,1,0,1,0,0,0,0
560124823,1,0,1,0,0,0,0
560630921,1,0,1,0,0,0,0
561136702,1,0,1,0,0,0,0
561642887,1,0,1,0,0,0,0
562148682,1,0,1,0,0,0,0
562654837,1,0,1,0,0,0,0
563160752,1,0,1,0,0,0,0
563666683,1,0,1,0,0,0,0
564172683,1,0,1,0,0,0,0
564678702,1,0,1,0,0,0,0
565184913,1,0,1,0,0,0,0
565690683,1,0,1,0,0,0,0
566196888,1,0,1,0,0,0,0
566702682,1,0,1,0,0,0,0
567131859,1,0,1,0,0,0,0
567637688,1,0,1,0,0,0,0
568143697,1,0,1,0,0,0,0
568649689,1,0,1,0,0,0,0
569155702,1,0,1,0,0,0,0
569661858,1,0,1,0,0,0,0
570168124,1,0,1,0,0,0,0
570563894,0,0,1,0,0,0,0
570577577,0,0,1,0,0,0,0
571082714,0,0,1,0,0,0,0
