timestamp,rxerrors,fix,rssi,remote_rssi,txbuf,noise,remote_noise
288966645,131,0,101,95,97,85,57
289948212,132,0,104,99,94,86,51
290984649,136,0,105,98,78,85,52
291909993,136,0,106,101,94,84,57
292948460,136,0,109,103,93,82,56
293988648,137,0,109,102,86,87,49
294908727,137,0,109,101,100,86,52
295952009,137,0,108,100,92,83,54
296900154,137,0,108,101,97,85,53
298029713,137,0,111,103,89,78,53
298949083,137,0,110,101,92,87,53
299875993,137,0,108,101,100,82,53
301033963,137,0,111,102,85,89,64
301959079,139,0,110,103,75,85,56
302994601,139,0,107,103,70,81,53
303873315,139,0,108,104,100,83,53
304959922,139,0,113,107,97,79,53
305921905,139,0,116,109,88,88,54
306902278,139,0,115,111,100,87,56
307963249,139,0,117,113,93,87,52
308916758,139,0,116,110,94,86,50
309925153,139,0,119,112,96,92,53
310883948,139,0,122,115,96,82,60
312154474,139,0,117,108,78,83,55
313047897,139,0,112,103,78,89,57
313917118,139,0,115,110,97,76,50
314893199,139,0,117,112,96,91,59
315930524,139,0,124,118,90,84,50
317088312,139,0,124,119,78,86,53
317932953,139,0,125,119,88,82,53
318888831,139,0,126,121,100,83,55
319904873,139,0,125,120,100,80,56
321013649,139,0,120,114,95,81,53
321942669,139,0,119,110,94,77,61
322890565,139,0,123,115,100,85,55
323928594,139,0,131,126,97,81,51
324944649,139,0,131,127,94,86,59
325975649,139,0,127,122,93,82,55
326923958,139,0,120,107,100,87,54
327980456,142,0,110,97,90,85,57
329020325,142,0,107,103,90,83,60
329926356,142,0,109,98,98,89,58
330974367,142,0,120,112,97,79,58
331983648,142,0,123,119,90,88,65
333142560,144,0,116,104,71,86,63
333948114,144,0,122,119,82,81,60
334887176,144,0,127,124,100,82,55
335977999,144,0,119,117,96,88,61
337067934,144,0,135,128,83,80,54
337993370,144,0,144,141,82,88,59
338897922,144,0,151,148,100,84,57
339954753,144,0,122,105,86,81,54
340880253,144,0,120,110,100,78,54
341898134,144,0,122,116,94,75,55
343069650,144,0,129,125,77,84,62
343998163,144,0,128,126,67,89,70
344959803,144,0,131,132,79,79,65
346028885,144,0,119,107,80,85,60
346886662,144,0,122,115,94,82,58
