timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
97305587,97294509,-2.6671023,-2.640441,1.0
98266012,98247906,3.9009337,3.86197,1.0
99265904,99247826,5.486751,5.4319377,1.0
100265793,100237804,4.922952,4.8738074,1.0
101265680,101234532,3.304984,3.2719235,1.0
102295128,102274509,6.311762,6.247352,1.0
103304890,103283438,6.401836,6.336529,1.0
104265342,104241326,7.221417,7.1480007,1.0
105294784,105234511,6.8761845,6.80667,1.0
106304522,106261162,4.513373,4.4680943,1.0
107265002,107202539,4.8082147,4.7601123,1.0
108255032,108217788,6.5346193,6.469641,1.0
109279544,109244505,4.560698,4.515533,1.0
110264647,110234495,5.460599,5.405815,1.0
111254678,111234495,1.6187845,1.6029034,1.0
112254555,112225566,-4.6290383,-4.583045,1.0
113239652,113211996,1.5278014,1.5126405,1.0
114278949,114252170,3.0340016,3.0037615,1.0
115303464,115271821,-4.7961025,-4.7482157,1.0
116278781,116258326,8.010812,7.932491,1.0
117303188,117280771,5.2739077,5.2226224,1.0
118263696,118228590,3.103966,3.0731544,1.0
119302927,119271754,3.0621793,3.0317755,1.0
120263403,120245449,-6.636642,-6.5709915,1.0
121263272,121238832,0.43242547,0.42813936,1.0
122263142,122240774,-0.90278727,-0.89398795,1.0
123253161,123218826,-5.633338,-5.577533,1.0
124292429,124271776,3.9736469,3.9341888,1.0
125277530,125245081,-4.62904,-4.5831604,1.0
126262616,126228715,0.7851267,0.7773533,1.0
127252639,127223082,4.3846736,4.341183,1.0
128252499,128225390,5.913661,5.855111,1.0
129277002,129245469,1.3486489,1.33531,1.0
130306428,130278833,-6.7648177,-6.6977367,1.0
131276774,131245038,-1.1779683,-1.1661354,1.0
132291362,132271698,-9.046296,-8.955529,1.0
133276447,133251745,4.1670694,4.125354,1.0
134291096,134263003,9.498716,9.403447,1.0
135290954,135265397,4.3188868,4.2756677,1.0
136276039,136249725,5.3813815,5.3274794,1.0
137251279,137232155,-0.90278727,-0.89377123,1.0
138290539,138272153,3.514879,3.4798439,1.0
139305177,139285458,2.8889956,2.8602579,1.0
140275511,140245388,3.595408,3.5597842,1.0
141265492,141228821,3.1723876,3.1410012,1.0
142290285,142267728,5.052106,5.0020237,1.0
143265213,143245112,5.4605994,5.40652,1.0
144250286,144218375,3.5311315,3.496329,1.0
145289547,145258341,5.7516837,5.693762,1.0
146289403,146265024,4.465545,4.4215574,1.0
147264626,147240903,-3.8153648,-3.7777512,1.0
148303889,148278814,4.966377,4.9164767,1.0
149279109,149258701,2.8889956,2.859961,1.0
150278959,150251957,6.632463,6.565682,1.0
151264032,151238746,6.4685683,6.4032755,1.0
152303292,152271730,5.2193413,5.166534,1.0
153263744,153245113,1.78691,1.768845,1.0
154278393,154250032,2.9864495,2.956357,1.0
155263438,155232030,3.4821453,3.4470859,1.0
156263281,156235343,4.1670694,4.125077,1.0
157277986,157254010,5.3813815,5.327036,1.0
158263007,158245452,6.1973286,6.1347737,1.0
159262902,159238474,7.1916223,7.118793,1.0
160302084,160268586,3.9555938,3.915554,1.0
161306842,161280916,5.108459,5.0568995,1.0
162262364,162238517,4.922953,4.87336,1.0
163277005,163258904,6.3117623,6.247974,1.0
164276823,164249639,3.6741717,3.6364644,1.0
165276667,165242180,6.092501,6.0300617,1.0
166291279,166271704,-5.0149565,-4.963498,1.0
167291146,167263276,6.401836,6.3359675,1.0
168266388,168240999,6.446401,6.380122,1.0
169266181,169238761,4.966377,4.9154015,1.0
170290934,170271726,-2.4430037,-2.4177487,1.0
171265874,171251717,3.4324622,3.3971195,1.0
172305112,172278574,-3.8527014,-3.8129885,1.0
173290178,173258799,4.699816,4.6517377,1.0
174304797,174271909,-3.3348944,-3.3009107,1.0
175250445,175227400,3.080822,3.0493581,1.0
176265057,176238506,5.913661,5.853369,1.0
177279673,177241068,3.4324613,3.3975377,1.0
178264730,178245546,4.513373,4.467472,1.0
179279345,179258609,-2.3228621,-2.2992523,1.0
180303834,180272119,-1.9177959,-1.8982178,1.0
181303706,181272108,-4.0483675,-4.007002,1.0
182303516,182278776,3.3049831,3.271846,1.0
183278778,183252171,-4.2753716,-4.2316008,1.0
184288393,184255000,4.966377,4.9162035,1.0
185293121,185272042,3.7892497,3.7510252,1.0
186278172,186251711,0.7851307,0.7772503,1.0
187278005,187254414,-3.3348944,-3.3014715,1.0
188277838,188252164,-4.4717493,-4.4269586,1.0
189277668,189258604,2.574597,2.548741,1.0
190262730,190238545,4.560698,4.514798,1.0
191277326,191236314,5.8894053,5.830297,1.0
192277161,192242177,3.7892497,3.751107,1.0
193276984,193245355,-1.8260323,-1.8076549,1.0
194291620,194271706,5.1641974,5.1121764,1.0
195261887,195258613,-9.8202,-9.7231655,1.0
196291347,196271850,1.4310412,1.416941,1.0
197291099,197265483,4.1152196,4.074028,1.0
198290960,198262165,3.304984,3.272444,1.0
199266161,199228410,4.966377,4.917547,1.0
200265930,200245037,-2.4430037,-2.4190361,1.0
201290376,201262797,6.266239,6.2045965,1.0
202290204,202262803,4.5763645,4.5310593,1.0
203265404,203245312,-3.3775444,-3.3439217,1.0
204265220,204238540,4.7903185,4.742319,1.0
205265045,205245316,9.392634,9.298698,1.0
206264876,206245046,0.95011705,0.94067705,1.0
207249919,207218371,-6.3590674,-6.2960196,1.0
208289171,208267187,-3.8153648,-3.7776015,1.0
209279149,209252044,-3.2479126,-3.2159224,1.0
210279027,210258653,2.2160327,2.1942635,1.0
211239353,211211971,-3.6229208,-3.5872605,1.0
212303240,212278823,3.494456,3.4598298,1.0
213303058,213278576,5.260319,5.2088785,1.0
214278254,214252166,1.2146195,1.2026894,1.0
215263268,215245448,2.2160313,2.1937606,1.0
216253237,216223193,4.699817,4.6529036,1.0
217262908,217240781,7.161703,7.089991,1.0
218252879,218215465,6.368208,6.3044295,1.0
219277327,219258713,2.4608867,2.4363213,1.0
220291930,220265025,4.879142,4.829705,1.0
221306520,221280916,6.9589567,6.8897066,1.0
222291851,222272220,-1.1779683,-1.1660255,1.0
223261830,223228695,3.4324613,3.3983195,1.0
224276727,224242109,7.191622,7.1186357,1.0
225305806,225271879,6.7924037,6.724203,1.0
226305636,226278507,6.8865857,6.816089,1.0
227290679,227262792,4.2520814,4.208275,1.0
228305273,228285457,4.1152196,4.0725164,1.0
229290301,229265018,6.8865857,6.814757,1.0
230290114,230265469,5.49978,5.4420986,1.0
231250540,231222775,6.578285,6.508652,1.0
232225728,232205146,6.7288837,6.6575475,1.0
233289579,233271718,8.028661,7.943245,1.0
234264793,234225134,6.1625843,6.096704,1.0
235304129,235271861,5.8111067,5.748651,1.0
236170851,236145191,6.5346193,6.46421,1.0
237264321,237252063,7.455492,7.374584,1.0
238303436,238272043,4.513373,4.463229,1.0
239278675,239258325,3.9009337,3.8575213,1.0
240263703,240231865,4.8438087,4.7894216,1.0
241278281,241251722,6.1973286,6.127191,1.0
242263360,242245459,2.2160327,2.1910377,1.0
243263131,243231867,2.7047443,2.6736414,1.0
244262930,244231945,4.914222,4.8583426,1.0
245262746,245238512,-2.6671023,-2.6365721,1.0
246277329,246231858,3.7321544,3.6885693,1.0
247252516,247223180,4.820108,4.7645473,1.0
248252332,248225032,1.0226802,1.0108063,1.0
249306361,249292023,3.6741717,3.6312032,1.0
250251963,250232225,2.9864495,2.9512346,1.0
251305948,251278774,-3.3133621,-3.274326,1.0
252276254,252242242,-2.2285085,-2.2021027,1.0
253251400,253232119,-1.400067,-1.3833891,1.0
254275837,254241704,-3.5023816,-3.4606876,1.0
255305230,255278509,-3.3775437,-3.3373466,1.0
256305030,256276326,-3.5023808,-3.460699,1.0
257250681,257232128,-0.49238864,-0.48661238,1.0
258304666,258278815,-2.3228621,-2.295595,1.0
259250307,259231809,-2.9717305,-2.9368632,1.0
260279683,260245458,-3.5023808,-3.4613159,1.0
261249957,261218618,-3.5023816,-3.4618943,1.0
262304016,262285035,-2.9717305,-2.9373884,1.0
263279661,263252170,-3.2479117,-3.210358,1.0
264249432,264223090,-3.1585364,-3.121969,1.0
265278850,265242242,-2.823527,-2.790894,1.0
266303280,266272233,-2.196158,-2.1711261,1.0
