timestamp,rxerrors,fix,rssi,remote_rssi,txbuf,noise,remote_noise
88966028,1,0,121,115,77,83,49
89927134,1,0,113,105,86,85,51
90931288,1,0,131,130,95,80,51
91866544,1,0,122,119,97,89,57
92886662,1,0,125,121,91,84,50
93876890,1,0,125,121,95,88,52
94973536,1,0,131,129,95,87,51
95910091,1,0,138,138,100,91,46
96875492,1,0,131,127,100,89,47
97976659,1,0,127,119,95,84,58
99014350,1,0,139,130,90,87,55
99938545,1,0,140,137,85,90,46
100978945,1,0,134,134,90,87,59
101894213,1,0,132,129,96,86,45
103059294,1,0,134,129,78,92,56
103938640,1,0,128,120,91,82,50
104982062,1,0,117,109,83,86,50
105949324,1,0,110,104,99,82,51
107021441,3,0,107,97,70,91,57
107942387,3,0,112,109,95,87,48
108948636,3,0,119,118,95,88,52
110060239,3,0,112,112,82,89,44
110940815,3,0,111,97,97,88,54
112065214,3,0,111,91,74,85,52
112880648,3,0,112,108,95,86,49
113894062,3,0,113,108,97,90,50
114892640,3,0,119,115,96,87,57
115877447,3,0,115,110,97,87,56
116918257,4,0,117,108,95,90,52
117882483,5,0,118,113,100,84,49
118924102,5,0,128,126,90,91,51
120040203,5,0,138,136,83,86,52
120877640,5,0,139,135,100,87,55
122118563,5,0,133,126,44,85,45
122926857,5,0,142,138,97,84,57
123861448,5,0,146,142,100,87,45
124918586,5,0,142,136,94,89,53
125920392,5,0,146,139,97,81,55
126969909,5,0,147,145,95,90,45
127881320,5,0,139,134,96,87,48
128854214,5,0,136,132,100,87,45
130091010,5,0,126,125,83,86,53
130901924,5,0,120,109,83,88,53
131860502,6,0,126,119,96,88,55
132889640,6,0,133,129,97,79,43
133901218,6,0,133,131,100,86,56
134887641,6,0,140,136,94,82,53
135981186,6,0,148,143,67,84,42
136943661,6,0,145,141,90,89,45
137946406,6,0,142,136,90,89,57
138891812,6,0,138,135,98,87,54
139911660,6,0,137,133,97,87,51
140950653,6,0,135,132,93,90,54
141872639,6,0,123,122,100,88,56
143027373,7,0,117,97,86,86,47
144069963,7,0,117,99,77,86,50
145060510,8,0,115,99,88,86,50
145910249,8,0,110,97,97,85,57
146985640,8,0,109,97,86,88,57
147952305,9,0,112,110,86,80,51
149030596,10,0,112,110,72,90,51
150031058,10,0,121,118,85,89,50
150918651,10,0,131,128,90,86,51
151989639,10,0,135,132,72,91,54
152896382,10,0,130,127,100,88,52
153914239,10,0,124,114,97,86,44
154957413,12,0,116,104,93,89,56
155959131,13,0,115,105,92,83,56
156893294,13,0,113,107,100,88,51
157953983,13,0,128,126,97,91,43
158876172,13,0,133,130,96,84,53
160001153,13,0,133,134,86,88,47
160926730,13,0,137,134,97,90,51
161877355,13,0,140,138,100,83,52
163004352,13,0,141,137,83,80,55
163929140,13,0,138,132,88,88,49
164930361,13,0,124,115,95,85,45
165887075,13,0,135,132,92,86,54
167009130,13,0,144,141,80,85,39
167882830,13,0,148,146,94,86,57
168900901,13,0,150,149,87,87,53
169860543,13,0,154,152,97,85,55
170878388,13,0,152,149,99,81,53
171896815,13,0,149,146,93,87,45
172863865,13,0,148,144,95,89,49
173900285,13,0,138,131,96,88,54
174915183,13,0,132,128,98,87,52
175863044,13,0,143,141,97,87,57
176890342,13,0,142,137,97,90,61
177924640,13,0,133,130,98,79,47
178856245,13,0,133,126,100,85,50
180024252,13,0,134,131,81,87,48
180944684,13,0,142,136,96,84,49
182064664,13,0,145,141,75,89,57
182945302,13,0,140,139,90,86,55
184067973,13,0,129,119,67,83,52
184956675,14,0,120,118,90,87,45
185877638,14,0,134,126,98,90,48
186915986,14,0,136,136,92,88,46
187957248,14,0,134,130,97,87,50
188884304,14,0,131,128,95,85,51
189902298,14,0,141,135,97,83,55
190958471,14,0,149,148,91,76,53
191867371,14,0,146,142,95,83,53
192907351,14,0,132,124,100,79,45
194036100,14,0,126,124,98,84,44
195075487,14,0,117,107,76,85,50
195964350,14,0,124,121,95,76,59
196920154,14,0,123,117,97,88,53
197891242,14,0,118,118,95,88,42
198965089,14,0,116,114,89,88,55
199877477,14,0,116,113,100,83,42
200889639,14,0,121,119,96,78,51
201933113,14,0,124,124,97,89,54
202861905,14,0,138,133,100,88,51
203883144,14,0,141,147,95,79,57
204935639,14,0,135,125,100,90,57
205862549,14,0,138,135,100,86,51
206900854,14,0,140,140,89,84,47
207941658,14,0,139,136,92,80,45
208882148,14,0,138,136,100,87,46
209903448,14,0,137,134,90,87,43
210930822,14,0,141,140,93,89,43
212052582,14,0,131,135,87,89,49
212902374,14,0,115,102,96,86,47
214063610,15,0,123,119,80,89,53
214893497,15,0,134,134,91,85,52
216028641,16,0,128,124,58,82,45
216950648,16,0,128,119,91,86,48
217866244,16,0,133,126,97,87,47
218912403,16,0,136,133,93,81,50
219952751,16,0,138,136,94,86,53
220904293,16,0,150,144,97,88,50
221941241,16,0,159,158,99,88,60
222959914,16,0,151,146,83,81,51
223858846,16,0,135,131,100,87,50
224949921,16,0,134,132,95,86,42
225873016,16,0,138,133,96,87,60
226862528,16,0,141,138,97,85,52
227994640,16,0,142,140,90,85,53
229229245,16,0,125,112,65,88,55
230005524,16,0,127,121,76,87,54
230966147,16,0,137,137,71,94,50
231878641,16,0,145,141,98,82,51
232886614,16,0,145,142,100,90,56
233923527,16,0,146,145,95,85,45
234968518,16,0,142,139,96,82,56
235878912,16,0,145,141,100,87,58
236937057,16,0,154,151,95,87,50
237973172,16,0,150,147,87,82,55
238885172,16,0,135,128,97,92,46
239927641,16,0,138,130,100,85,50
240982092,16,0,144,144,90,87,58
241887268,16,0,137,129,93,90,46
242943311,16,0,139,133,98,86,53
243887085,16,0,136,135,100,87,59
244900153,16,0,137,134,91,85,53
246178938,16,0,135,133,68,85,48
246891660,16,0,140,140,94,80,49
247903635,16,0,145,144,90,86,47
248862562,16,0,147,146,95,86,56
249990114,16,0,152,150,94,92,57
250916031,16,0,163,158,93,87,51
251952525,16,0,170,170,91,74,45
252993555,16,0,177,175,91,81,44
253891295,16,0,194,192,96,86,48
254960827,16,0,191,188,95,83,63
255906690,16,0,190,188,99,85,53
256950647,16,0,188,188,100,80,47
257960940,16,0,188,188,88,85,65
258914422,16,0,188,188,97,83,47
260073641,16,0,189,189,74,82,51
260966775,16,0,190,189,87,85,59
262119254,16,0,176,163,78,84,43
263042881,16,0,192,193,60,84,56
263864883,16,0,200,194,96,83,44
264890845,16,0,181,168,97,73,42
266428235,16,0,189,188,28,83,65
