timestamp,safe_points_id,is_evaluation_pending,has_vtol_approach,rtl_type,safe_point_index
451472013,0,0,73,1,0
453491454,0,0,73,1,0
455511123,0,0,73,1,0
457540082,0,0,73,1,0
459569419,0,0,73,1,0
461588999,0,0,73,1,0
463618845,0,0,73,1,0
465637684,0,0,73,1,0
467657023,0,0,73,1,0
469676459,0,0,73,1,0
471705758,0,0,73,1,0
473725205,0,0,73,1,0
475754616,0,0,73,1,0
477774227,0,0,73,1,0
479803297,0,0,73,1,0
481832795,0,0,73,1,0
483852244,0,0,73,1,0
485881417,0,0,73,1,0
487911123,0,0,73,1,0
489930283,0,0,73,1,0
491959566,0,0,73,1,0
493979117,0,0,73,1,0
495998510,0,0,73,1,0
498018019,0,0,73,1,0
500047377,0,0,73,1,0
502066849,0,0,73,1,0
504096334,0,0,73,1,0
506115735,0,0,73,1,0
508145176,0,0,73,1,0
510174649,0,0,73,1,0
512193976,0,0,73,1,0
514223126,0,0,73,1,0
516242746,0,0,73,1,0
518262146,0,0,73,1,0
520281695,0,0,73,1,0
522311184,0,0,73,1,0
524330444,0,0,73,1,0
526359815,0,0,73,1,0
528379582,0,0,73,1,0
530408561,0,0,73,1,0
532428103,0,0,73,1,0
534457412,0,0,73,1,0
536486791,0,0,73,1,0
538506225,0,0,73,1,0
540535587,0,0,73,1,0
542545203,0,0,73,1,0
544584558,0,0,73,1,0
546614049,0,0,73,1,0
548633408,0,0,73,1,0
550662700,0,0,73,1,0
552692066,0,0,73,1,0
554711813,0,0,73,1,0
556740976,0,0,73,1,0
