timestamp,imbalanced_prop_metric,motor_failure_mask,motor_stop_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
137493693,0.01233835,0,0,0,0,0,0,0,0,0,0
137999693,0.012115594,0,0,0,0,0,0,0,0,0,0
138505701,0.0121401055,0,0,0,0,0,0,0,0,0,0
139011942,0.017193137,0,0,0,0,0,0,0,0,0,0
139517850,0.011340629,0,0,0,0,0,0,0,0,0,0
140023749,0.008668679,0,0,0,0,0,0,0,0,0,0
140529711,0.007750085,0,0,0,0,0,0,0,0,0,0
141035717,0.0074302214,0,0,0,0,0,0,0,0,0,0
141541775,0.0071723675,0,0,0,0,0,0,0,0,0,0
142047866,0.005232964,0,0,0,0,0,0,0,0,0,0
142553690,0.0040584053,0,0,0,0,0,0,0,0,0,0
143059690,0.0055232034,0,0,0,0,0,0,0,0,0,0
143565700,0.005496035,0,0,0,0,0,0,0,0,0,0
144071704,0.0056704776,0,0,0,0,0,0,0,0,0,0
144578255,0.0058965883,0,0,0,0,0,0,0,0,0,0
145083690,0.006180898,0,0,0,0,0,0,0,0,0,0
145589727,0.0073697465,0,0,0,0,0,0,0,0,0,0
146095690,0.006183439,0,0,0,0,0,0,0,0,0,0
146601714,0.0063414345,0,0,0,0,0,0,0,0,0,0
147108043,0.00631427,0,0,0,0,0,0,0,0,0,0
147613744,0.005508811,0,0,0,0,0,0,0,0,0,0
148119687,0.00554032,0,0,0,0,0,0,0,0,0,0
148625700,0.006621839,0,0,0,0,0,0,0,0,0,0
149131707,0.008117663,0,0,0,0,0,0,0,0,0,0
149637829,0.014107359,0,0,0,0,0,0,0,0,0,0
150143691,0.017206408,0,0,0,0,0,0,0,0,0,0
150649690,0.016514825,0,0,0,0,0,0,0,0,0,0
151155700,0.016976131,0,0,0,0,0,0,0,0,0,0
151661823,0.017979572,0,0,0,0,0,0,0,0,0,0
152167830,0.017653925,0,0,0,0,0,0,0,0,0,0
152673712,0.01471173,0,0,0,0,0,0,0,0,0,0
153179691,0.015314053,0,0,0,0,0,0,0,0,0,0
153685764,0.014252741,0,0,0,0,0,0,0,0,0,0
154191692,0.01227417,0,0,0,0,0,0,0,0,0,0
154698060,0.011790258,0,0,0,0,0,0,0,0,0,0
155203692,0.011007059,0,0,0,0,0,0,0,0,0,0
155709693,0.01128665,0,0,0,0,0,0,0,0,0,0
156215690,0.009867474,0,0,0,0,0,0,0,0,0,0
156723718,0.009693257,0,0,0,0,0,0,0,0,0,0
157230105,0.011254702,0,0,0,0,0,0,0,0,0,0
157735690,0.011531577,0,0,0,0,0,0,0,0,0,0
158241708,0.010523165,0,0,0,0,0,0,0,0,0,0
158747709,0.01568857,0,0,0,0,0,0,0,0,0,0
159253690,0.015068809,0,0,0,0,0,0,0,0,0,0
159759830,0.017450191,0,0,0,0,0,0,0,0,0,0
160265699,0.017005008,0,0,0,0,0,0,0,0,0,0
160771703,0.016502999,0,0,0,0,0,0,0,0,0,0
161277717,0.01500767,0,0,0,0,0,0,0,0,0,0
161783898,0.019976228,0,0,0,0,0,0,0,0,0,0
162289943,0.016799336,0,0,0,0,0,0,0,0,0,0
162796693,0.018028865,0,0,0,0,0,0,0,0,0,0
163302693,0.019007297,0,0,0,0,0,0,0,0,0,0
163808693,0.018548276,0,0,0,0,0,0,0,0,0,0
164314732,0.016110731,0,0,0,0,0,0,0,0,0,0
164821690,0.015668027,0,0,0,0,0,0,0,0,0,0
165327815,0.014449024,0,0,0,0,0,0,0,0,0,0
165833690,0.013433978,0,0,0,0,0,0,0,0,0,0
166339690,0.009370242,0,0,0,0,0,0,0,0,0,0
166845701,0.005164459,0,0,0,0,0,0,0,0,0,0
167351690,0.0027421585,0,0,0,0,0,0,0,0,0,0
167857708,0.007327584,0,0,0,0,0,0,0,0,0,0
168363691,0.007687137,0,0,0,0,0,0,0,0,0,0
168869692,0.010005678,0,0,0,0,0,0,0,0,0,0
169375691,0.011134661,0,0,0,0,0,0,0,0,0,0
169441902,0.011134661,0,0,0,0,0,0,0,0,0,0
169452998,0.011134661,0,0,0,0,0,0,0,0,0,0
169961692,0.010584024,0,0,0,0,0,0,0,0,0,0
