timestamp,rxerrors,fix,rssi,remote_rssi,txbuf,noise,remote_noise
244879256,6,0,116,111,97,95,60
245925917,6,0,120,115,95,87,55
246853643,6,0,123,124,97,89,61
247877624,6,0,134,133,98,89,56
248930643,6,0,126,125,97,83,57
249968912,6,0,128,126,93,87,63
250889634,6,0,130,131,92,94,62
251938584,6,0,133,131,97,90,59
252974924,6,0,124,121,89,90,54
253932169,7,0,117,109,90,90,62
255054487,7,0,117,109,53,87,55
255865644,7,0,112,99,99,93,60
256903223,10,0,111,100,89,85,52
257979044,12,0,110,101,91,88,63
259015966,15,0,110,101,79,96,63
259907644,17,0,106,98,88,88,61
260947656,19,0,102,98,91,89,61
261981915,24,0,104,98,95,86,59
262927478,26,0,104,98,95,91,61
264371604,26,0,109,99,45,96,60
264936302,26,0,114,116,98,87,62
265912851,26,0,125,123,89,85,65
267068642,26,0,120,114,86,93,70
268065478,26,0,119,114,72,95,64
268990013,27,0,120,112,80,93,63
270071767,27,0,118,111,65,88,59
271031719,27,0,113,108,64,89,65
271906453,27,0,120,114,93,87,63
272957240,27,0,117,112,96,89,63
273997640,28,0,116,112,87,89,63
275111434,29,0,116,102,74,94,65
275873134,29,0,119,110,100,94,65
276886354,29,0,134,130,100,92,63
277923692,29,0,131,127,93,88,57
278874257,29,0,127,123,97,91,66
279887644,29,0,122,115,97,92,70
281041150,29,0,126,125,76,90,62
281853365,29,0,124,119,100,87,65
283120724,29,0,129,122,82,89,71
283965180,29,0,129,124,92,94,62
285002342,29,0,132,125,83,86,64
285924979,29,0,130,129,80,92,66
286929074,29,0,130,123,91,89,68
287972472,29,0,124,117,90,91,64
288885478,29,0,135,133,97,86,64
289935349,29,0,139,135,96,96,69
290970643,29,0,141,138,88,84,74
291915154,29,0,140,135,97,86,59
292858840,29,0,132,132,96,85,57
293974835,30,0,123,121,89,95,61
294897312,31,0,125,126,98,80,61
295895141,31,0,120,126,94,97,61
296858642,31,0,120,117,99,84,56
298015938,31,0,119,111,92,86,62
298941374,31,0,124,117,98,90,60
300011640,31,0,131,125,80,83,60
301019556,31,0,134,128,83,87,57
301940818,31,0,134,129,80,88,63
302983686,31,0,128,124,77,90,64
303899482,31,0,137,134,100,88,65
304856566,31,0,139,138,99,86,62
305870736,31,0,149,145,92,92,59
306898954,31,0,156,155,97,92,64
307866445,31,0,160,159,99,92,65
308867375,31,0,143,134,98,90,61
309915283,31,0,132,126,89,92,66
310950435,31,0,125,118,94,92,67
311880643,31,0,121,115,96,85,62
312915491,31,0,130,128,92,86,59
313954090,31,0,137,134,96,87,63
314912361,31,0,131,130,97,92,59
315916989,31,0,121,115,94,96,58
317076427,31,0,129,128,68,90,65
317902642,31,0,135,134,92,88,66
318922153,31,0,145,142,96,87,61
319849660,31,0,145,139,100,87,61
320910034,31,0,139,136,97,97,59
321883455,31,0,130,123,100,85,64
322869958,31,0,120,117,97,87,63
323884243,31,0,119,114,94,89,62
324912513,31,0,118,113,95,89,60
325868634,31,0,118,114,97,89,62
326887462,31,0,118,114,97,85,65
327926640,31,0,118,114,94,90,64
328865942,31,0,119,116,97,88,59
329868023,31,0,119,116,97,90,64
331004986,31,0,119,117,87,91,64
332203601,31,0,119,117,62,90,58
333041169,31,0,119,117,80,88,71
333935644,31,0,120,119,86,79,67
334973403,31,0,120,118,93,85,64
335928638,31,0,120,118,96,80,59
336877523,31,0,120,117,98,79,62
337858509,31,0,120,118,100,89,68
338886597,31,0,120,118,97,88,67
339944306,31,0,120,118,88,87,64
340870478,31,0,120,118,100,92,63
341896636,31,0,120,119,97,84,64
342940583,31,0,120,119,97,90,60
343870193,31,0,120,117,100,87,61
345058099,31,0,120,117,89,89,58
345983064,31,0,119,117,90,89,61
346903062,31,0,119,117,90,87,63
347904201,31,0,119,117,97,89,60
348986205,31,0,119,118,93,90,62
349865535,31,0,119,117,96,90,58
350932320,31,0,119,117,97,88,59
351958945,31,0,120,117,100,87,61
352864090,31,0,120,117,95,90,62
354031644,31,0,121,117,90,89,60
354867370,31,0,120,117,97,87,57
355881643,31,0,120,117,93,86,65
356920846,31,0,120,117,93,87,61
357859657,31,0,120,117,96,91,66
358887985,31,0,120,117,96,78,59
360075424,31,0,120,117,80,89,60
360867254,31,0,120,117,96,85,65
362004659,31,0,120,117,91,88,63
362966193,31,0,120,117,90,92,58
363925417,31,0,120,118,97,84,58
364894339,31,0,120,117,87,88,64
365920321,31,0,120,116,95,90,64
366972054,31,0,122,117,90,90,66
368012998,31,0,118,115,95,87,61
368931389,31,0,116,112,95,90,65
369874942,31,0,116,113,100,83,69
370854033,31,0,116,112,97,87,66
371935786,31,0,121,118,94,85,65
372855655,31,0,118,115,96,90,68
373902643,31,0,118,115,97,79,65
374940945,31,0,118,114,94,88,65
375865188,31,0,118,114,98,90,66
376942892,31,0,120,116,95,90,63
377981137,31,0,121,118,90,90,68
378908580,31,0,122,119,89,82,62
380059492,31,0,122,118,79,84,63
380952644,31,0,123,119,71,84,65
381858535,31,0,125,119,100,89,62
382913131,31,0,123,119,96,88,61
383950681,31,0,121,115,95,87,69
384856109,31,0,118,115,100,91,65
385907294,31,0,112,107,99,84,63
386954391,31,0,120,114,97,85,60
387858049,31,0,120,117,100,91,65
388861981,31,0,118,114,97,86,66
389948227,31,0,119,114,96,89,66
390863301,31,0,120,117,94,91,64
391917583,31,0,122,119,96,89,70
393032241,31,0,123,120,88,83,66
393953946,31,0,123,119,91,72,70
394992690,31,0,143,142,89,79,70
395997963,31,0,144,141,77,73,61
396888923,31,0,139,131,92,73,63
398042642,31,0,131,127,68,77,65
398964214,31,0,135,129,98,70,65
399882886,31,0,145,142,96,71,68
400919663,31,0,139,134,97,75,69
401965492,31,0,136,130,91,74,69
402892956,31,0,132,129,97,72,65
403932913,31,0,120,113,93,74,66
405007922,31,0,125,117,90,74,66
405894877,31,0,138,136,94,71,70
406965207,31,0,136,130,94,71,63
407973234,31,0,138,132,94,73,64
409010608,31,0,141,135,89,70,66
409975166,31,0,146,138,82,65,60
410900869,31,0,145,141,96,61,58
412014586,31,0,144,140,83,63,60
412941641,31,0,144,139,78,65,63
413877946,31,0,142,137,100,58,66
414905900,31,0,136,129,90,76,64
415941883,31,0,132,128,93,69,59
416868908,31,0,132,124,100,74,56
417898110,31,0,116,113,95,78,63
418859971,31,0,120,114,97,78,60
419854083,31,0,122,120,100,76,61
420910695,31,0,127,122,97,76,65
421951511,31,0,115,111,92,76,61
422870035,31,0,118,113,98,76,62
423909265,31,0,123,120,100,71,62
425022985,31,0,127,123,90,76,64
425990195,31,0,127,121,72,85,60
427036201,31,0,140,140,76,84,59
428031822,31,0,133,125,83,86,74
428867643,31,0,136,137,95,82,60
429904657,31,0,138,132,100,86,66
430854008,31,0,141,138,97,81,62
431877085,31,0,139,134,97,82,62
432902638,31,0,134,137,100,86,65
433862642,31,0,139,136,98,83,60
434883109,31,0,139,138,95,80,60
435858389,31,0,148,143,100,69,60
436880279,31,0,145,138,94,66,68
438003776,31,0,121,108,92,70,63
438917422,31,0,127,121,95,58,65
440086000,31,0,129,121,82,64,63
441012644,31,0,129,123,90,63,65
442087524,31,0,134,130,82,64,60
443010957,31,0,140,139,83,68,66
443901598,31,0,145,142,84,64,59
444938654,31,0,146,143,89,69,64
