timestamp,imbalanced_prop_metric,motor_failure_mask,motor_stop_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
101458700,-5.252378,0,0,0,0,0,0,0,0,0,0
101964932,-5.268571,0,0,0,0,0,0,0,0,0,0
102470700,-5.205406,0,0,0,0,0,0,0,0,0,0
102976753,-5.163336,0,0,0,0,0,0,0,0,0,0
103482702,-5.157031,0,0,0,0,0,0,0,0,0,0
103988719,-5.1724834,0,0,0,0,0,0,0,0,0,0
104494813,-5.1567817,0,0,0,0,0,0,0,0,0,0
105000701,-5.188904,0,0,0,0,0,0,0,0,0,0
105506700,-5.220049,0,0,0,0,0,0,0,0,0,0
106012703,-5.220266,0,0,0,0,0,0,0,0,0,0
106518729,-5.2734995,0,0,0,0,0,0,0,0,0,0
107024699,-5.2015743,0,0,0,0,0,0,0,0,0,0
107531707,-5.003499,0,0,0,0,0,0,0,0,0,0
108037842,-4.540197,0,0,0,0,0,0,0,0,0,0
108390650,-4.22911,0,0,1,0,0,0,0,0,0,0
108401848,-4.22911,0,0,1,0,0,0,0,0,0,0
