timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,disable_auto_set_home,source_type,source_id
417793761,0,0,0,0,0,0
418299684,0,0,0,0,0,0
418805694,0,0,0,0,0,0
419311684,0,0,0,0,0,0
419817682,0,0,0,0,0,0
420323681,0,0,0,0,0,0
420829723,0,0,0,0,0,0
421336701,0,0,0,0,0,0
421842682,0,0,0,0,0,0
422348703,0,0,0,0,0,0
422854721,0,0,0,0,0,0
423360683,0,0,0,0,0,0
423866681,0,0,0,0,0,0
424372701,0,0,0,0,0,0
424878701,0,0,0,0,0,0
425384701,0,0,0,0,0,0
425890827,0,0,0,0,0,0
426396825,0,0,0,0,0,0
426902683,0,0,0,0,0,0
427408768,0,0,0,0,0,0
427915691,0,0,0,0,0,0
428421700,0,0,0,0,0,0
428927695,0,0,0,0,0,0
429434683,0,0,0,0,0,0
429940683,0,0,0,0,0,0
430446696,0,0,0,0,0,0
430952682,0,0,0,0,0,0
431458682,0,0,0,0,0,0
431964681,0,0,0,0,0,0
432470980,0,0,0,0,0,0
432976683,0,0,0,0,0,0
433482782,0,0,0,0,0,0
433988681,0,0,0,0,0,0
434494706,0,0,0,0,0,0
435000678,0,0,0,0,0,0
435506695,0,0,0,0,0,0
436012679,0,0,0,0,0,0
436518677,0,0,0,0,0,0
437024678,0,0,0,0,0,0
437530690,0,0,0,0,0,0
438037261,0,0,0,0,0,0
438542677,0,0,0,0,0,0
439048677,0,0,0,0,0,0
439554678,0,0,0,0,0,0
440060708,0,0,0,0,0,0
440566677,0,0,0,0,0,0
441072677,0,0,0,0,0,0
441578741,0,0,0,0,0,0
442084707,0,0,0,0,0,0
442590677,0,0,0,0,0,0
443096678,0,0,0,0,0,0
443602679,0,0,0,0,0,0
444108680,0,0,0,0,0,0
444614677,0,0,0,0,0,0
445120838,0,0,0,0,0,0
445626677,0,0,0,0,0,0
446132678,0,0,0,0,0,0
446638678,0,0,0,0,0,0
447144678,0,0,0,0,0,0
447650695,0,0,0,0,0,0
448156676,0,0,0,0,0,0
448662677,0,0,0,0,0,0
449168678,0,0,0,0,0,0
449674679,0,0,0,0,0,0
450180677,0,0,0,0,0,0
450687071,0,0,0,0,0,0
451192701,0,0,0,0,0,0
451698692,0,0,0,0,0,0
452205042,0,0,0,0,0,0
452710687,0,0,0,0,0,0
453216677,0,0,0,0,0,0
453722678,0,0,0,0,0,0
454228678,0,0,0,0,0,0
454734677,0,0,0,0,0,0
455240732,0,0,0,0,0,0
455746696,0,0,0,0,0,0
456252697,0,0,0,0,0,0
456758677,0,0,0,0,0,0
457264678,0,0,0,0,0,0
457771677,0,0,0,0,0,0
458277760,0,0,0,0,0,0
458783679,0,0,0,0,0,0
459289731,0,0,0,0,0,0
459796690,0,0,0,0,0,0
460302676,0,0,0,0,0,0
460808679,0,0,0,0,0,0
461314678,0,0,0,0,0,0
461820892,0,0,0,0,0,0
462326910,0,0,0,0,0,0
462832689,0,0,0,0,0,0
463338677,0,0,0,0,0,0
463844678,0,0,0,0,0,0
464350677,0,0,0,0,0,0
464856677,0,0,0,0,0,0
465362676,0,0,0,0,0,0
465869114,0,0,0,0,0,0
466374715,0,0,0,0,0,0
466880828,0,0,0,0,0,0
467386679,0,0,0,0,0,0
467892712,0,0,0,0,0,0
468398680,0,0,0,0,0,0
468904677,0,0,0,0,0,0
469410690,0,0,0,0,0,0
469916679,0,0,0,0,0,0
470422677,0,0,0,0,0,0
470928677,0,0,0,0,0,0
471434677,0,0,0,0,0,0
471940678,0,0,0,0,0,0
472446696,0,0,0,0,0,0
472952678,0,0,0,0,0,0
473458708,0,0,0,0,0,0
473964696,0,0,0,0,0,0
474470697,0,0,0,0,0,0
474976811,0,0,0,0,0,0
475482678,0,0,0,0,0,0
475988732,0,0,0,0,0,0
476494679,0,0,0,0,0,0
477000693,0,0,0,0,0,0
477506756,0,0,0,0,0,0
478012676,0,0,0,0,0,0
478518846,0,0,0,0,0,0
479024677,0,0,0,0,0,0
479530779,0,0,0,0,0,0
480036677,0,0,0,0,0,0
480542696,0,0,0,0,0,0
481048677,0,0,0,0,0,0
481554677,0,0,0,0,0,0
482060719,0,0,0,0,0,0
482566677,0,0,0,0,0,0
483072677,0,0,0,0,0,0
483578676,0,0,0,0,0,0
484085706,0,0,0,0,0,0
