timestamp,imbalanced_prop_metric,motor_failure_mask,motor_stop_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
414889719,-2.2662022,0,0,1,1,0,0,0,0,0,0
415395701,-2.0471315,0,0,1,1,0,0,0,0,0,0
415901834,-1.8487933,0,0,1,1,0,0,0,0,0,0
416407693,-1.6668265,0,0,1,1,0,0,0,0,0,0
416913715,-1.5053899,0,0,1,1,0,0,0,0,0,0
417419691,-1.3594773,0,0,1,1,0,0,0,0,0,0
417925712,-1.2271005,0,0,1,1,0,0,0,0,0,0
418432204,-1.1066295,0,0,1,1,0,0,0,0,0,0
418937690,-1.0195079,0,0,1,1,0,0,0,0,0,0
419443693,-0.91931474,0,0,1,1,0,0,0,0,0,0
419949974,-0.830041,0,0,1,1,0,0,0,0,0,0
420455699,-0.74938357,0,0,1,1,0,0,0,0,0,0
420961853,-0.67636395,0,0,1,1,0,0,0,0,0,0
421468710,-0.6225369,0,0,1,1,0,0,0,0,0,0
421974922,-0.57139105,0,0,1,1,0,0,0,0,0,0
422481335,-0.5162935,0,0,1,1,0,0,0,0,0,0
422986690,-0.46660247,0,0,1,1,0,0,0,0,0,0
423492698,-0.42119792,0,0,1,1,0,0,0,0,0,0
423998693,-0.38012332,0,0,1,1,0,0,0,0,0,0
424504713,-0.3509,0,0,1,1,0,0,0,0,0,0
425010694,-0.31701875,0,0,1,1,0,0,0,0,0,0
425516710,-0.28686643,0,0,1,1,0,0,0,0,0,0
426022691,-0.25961772,0,0,1,1,0,0,0,0,0,0
426528809,-0.23487969,0,0,1,1,0,0,0,0,0,0
427034798,-0.21211347,0,0,1,1,0,0,0,0,0,0
427541847,-0.19524926,0,0,1,1,0,0,0,0,0,0
428047691,-0.17614612,0,0,1,1,0,0,0,0,0,0
428553953,-0.15856895,0,0,1,1,0,0,0,0,0,0
429059693,-0.14273246,0,0,1,1,0,0,0,0,0,0
429566697,-0.12940973,0,0,1,1,0,0,0,0,0,0
430072871,-0.11634087,0,0,1,1,0,0,0,0,0,0
430578720,-0.10506094,0,0,1,1,0,0,0,0,0,0
431084692,-0.09449877,0,0,1,1,0,0,0,0,0,0
431590776,-0.08569211,0,0,1,1,0,0,0,0,0,0
432096692,-0.077595934,0,0,1,1,0,0,0,0,0,0
432602874,-0.07130361,0,0,1,1,0,0,0,0,0,0
433108691,-0.06393005,0,0,1,1,0,0,0,0,0,0
433614691,-0.064187065,0,0,1,1,0,0,0,0,0,0
434120877,-0.05948892,0,0,1,1,0,0,0,0,0,0
434626692,-0.05359416,0,0,1,1,0,0,0,0,0,0
434924313,-0.050659463,0,0,1,1,0,0,0,0,0,0
434935164,-0.050659463,0,0,0,0,0,0,0,0,0,0
434945969,-0.050659463,0,0,0,0,0,0,0,0,0,0
435451687,-0.05463552,0,0,0,0,0,0,0,0,0,0
435957686,-0.050560188,0,0,0,0,0,0,0,0,0,0
436463924,-0.047664087,0,0,0,0,0,0,0,0,0,0
436969728,-0.0453006,0,0,0,0,0,0,0,0,0,0
437475986,-0.04458863,0,0,0,0,0,0,0,0,0,0
437981687,-0.04170753,0,0,0,0,0,0,0,0,0,0
438487687,-0.03970459,0,0,0,0,0,0,0,0,0,0
438993687,-0.037904907,0,0,0,0,0,0,0,0,0,0
439499938,-0.036135282,0,0,0,0,0,0,0,0,0,0
440005856,-0.033616513,0,0,0,0,0,0,0,0,0,0
440511686,-0.032298993,0,0,0,0,0,0,0,0,0,0
441017686,-0.030473894,0,0,0,0,0,0,0,0,0,0
441402691,-0.029122643,0,0,0,0,0,0,0,0,0,0
441909077,-0.027373502,0,0,0,0,0,0,0,0,0,0
442414685,-0.026194174,0,0,0,0,0,0,0,0,0,0
442920686,-0.02421116,0,0,0,0,0,0,0,0,0,0
443426686,-0.031381655,0,0,0,0,0,0,0,0,0,0
443932687,-0.023635052,0,0,0,0,0,0,0,0,0,0
444438687,-0.011191882,0,0,0,0,0,0,0,0,0,0
444944686,0.0023000864,0,0,0,0,0,0,0,0,0,0
445450687,0.007576899,0,0,0,0,0,0,0,0,0,0
445956702,0.012301093,0,0,0,0,0,0,0,0,0,0
446462687,0.013799372,0,0,0,0,0,0,0,0,0,0
446968686,0.014908175,0,0,0,0,0,0,0,0,0,0
447474700,0.01598442,0,0,0,0,0,0,0,0,0,0
447980686,0.022816824,0,0,0,0,0,0,0,0,0,0
448486687,0.028066492,0,0,0,0,0,0,0,0,0,0
448992850,0.03333137,0,0,0,0,0,0,0,0,0,0
449498714,0.027684402,0,0,0,0,0,0,0,0,0,0
450004689,0.030852012,0,0,0,0,0,0,0,0,0,0
450510686,0.027920874,0,0,0,0,0,0,0,0,0,0
451016911,0.027331335,0,0,0,0,0,0,0,0,0,0
451522686,0.03257176,0,0,0,0,0,0,0,0,0,0
452028686,0.041665956,0,0,0,0,0,0,0,0,0,0
452534686,0.05144365,0,0,0,0,0,0,0,0,0,0
453040686,0.060476188,0,0,0,0,0,0,0,0,0,0
453546686,0.06517083,0,0,0,0,0,0,0,0,0,0
454052685,0.06706419,0,0,0,0,0,0,0,0,0,0
454526467,0.072852135,0,0,0,0,0,0,0,0,0,0
455031799,0.06742109,0,0,0,0,0,0,0,0,0,0
455537704,0.031673886,0,0,0,0,0,0,0,0,0,0
456043705,0.029558964,0,0,0,0,0,0,0,0,0,0
456549725,0.03655581,0,0,0,0,0,0,0,0,0,0
457056110,0.035767093,0,0,0,0,0,0,0,0,0,0
457562686,0.034147896,0,0,0,0,0,0,0,0,0,0
458068686,0.027740581,0,0,0,0,0,0,0,0,0,0
458574687,0.02416442,0,0,0,0,0,0,0,0,0,0
459081228,0.025721926,0,0,0,0,0,0,0,0,0,0
459586687,0.026911156,0,0,0,0,0,0,0,0,0,0
460093686,0.026890267,0,0,0,0,0,0,0,0,0,0
460599691,0.026045112,0,0,0,0,0,0,0,0,0,0
461105839,0.024242507,0,0,0,0,0,0,0,0,0,0
461611689,0.028644057,0,0,0,0,0,0,0,0,0,0
462117733,0.048318706,0,0,0,0,0,0,0,0,0,0
462623704,0.051437374,0,0,0,0,0,0,0,0,0,0
463130267,0.056587163,0,0,0,0,0,0,0,0,0,0
463635838,0.06144478,0,0,0,0,0,0,0,0,0,0
464141701,0.0703503,0,0,0,0,0,0,0,0,0,0
464647704,0.068935364,0,0,0,0,0,0,0,0,0,0
465153685,0.07176157,0,0,0,0,0,0,0,0,0,0
465659686,0.07456737,0,0,0,0,0,0,0,0,0,0
466165840,0.07569753,0,0,0,0,0,0,0,0,0,0
466671719,0.07885536,0,0,0,0,0,0,0,0,0,0
467177686,0.07805346,0,0,0,0,0,0,0,0,0,0
467683788,0.08629449,0,0,0,0,0,0,0,0,0,0
468189864,0.0786799,0,0,0,0,0,0,0,0,0,0
468695859,0.0752761,0,0,0,0,0,0,0,0,0,0
469201688,0.07170023,0,0,0,0,0,0,0,0,0,0
469707685,0.079729564,0,0,0,0,0,0,0,0,0,0
470213707,0.08203525,0,0,0,0,0,0,0,0,0,0
470719686,0.07617167,0,0,0,0,0,0,0,0,0,0
471225859,0.06503978,0,0,0,0,0,0,0,0,0,0
471731687,0.06634075,0,0,0,0,0,0,0,0,0,0
472237978,0.059234265,0,0,0,0,0,0,0,0,0,0
472743799,0.07719799,0,0,0,0,0,0,0,0,0,0
473249787,0.06988397,0,0,0,0,0,0,0,0,0,0
473755890,0.07485596,0,0,0,0,0,0,0,0,0,0
474261704,0.08039416,0,0,0,0,0,0,0,0,0,0
474767705,0.076041505,0,0,0,0,0,0,0,0,0,0
475273705,0.08412786,0,0,0,0,0,0,0,0,0,0
475779969,0.1158611,0,0,0,0,0,0,0,0,0,0
476285837,0.12871581,0,0,0,0,0,0,0,0,0,0
476791685,0.12697546,0,0,0,0,0,0,0,0,0,0
477297695,0.13437565,0,0,0,0,0,0,0,0,0,0
477803689,0.13250971,0,0,0,0,0,0,0,0,0,0
478310026,0.13488439,0,0,0,0,0,0,0,0,0,0
478815900,0.12195996,0,0,0,0,0,0,0,0,0,0
479321686,0.114612654,0,0,0,0,0,0,0,0,0,0
479827685,0.10951252,0,0,0,0,0,0,0,0,0,0
480333693,0.10430223,0,0,0,0,0,0,0,0,0,0
480839686,0.097223155,0,0,0,0,0,0,0,0,0,0
481346387,0.09328591,0,0,0,0,0,0,0,0,0,0
481851687,0.08595677,0,0,0,0,0,0,0,0,0,0
482357686,0.07870713,0,0,0,0,0,0,0,0,0,0
482863737,0.06741578,0,0,0,0,0,0,0,0,0,0
483369700,0.05294939,0,0,0,0,0,0,0,0,0,0
483876361,0.04877745,0,0,0,0,0,0,0,0,0,0
484382686,0.036559653,0,0,0,0,0,0,0,0,0,0
