timestamp,armed,prearmed,ready_to_arm,lockdown,kill,termination,in_esc_calibration_mode
441909071,1,0,1,0,0,0,0
442414679,1,0,1,0,0,0,0
442920679,1,0,1,0,0,0,0
443426678,1,0,1,0,0,0,0
443932680,1,0,1,0,0,0,0
444438680,1,0,1,0,0,0,0
444944679,1,0,1,0,0,0,0
445450679,1,0,1,0,0,0,0
445956694,1,0,1,0,0,0,0
446462680,1,0,1,0,0,0,0
446968679,1,0,1,0,0,0,0
447474693,1,0,1,0,0,0,0
447980679,1,0,1,0,0,0,0
448486680,1,0,1,0,0,0,0
448992843,1,0,1,0,0,0,0
449498707,1,0,1,0,0,0,0
450004681,1,0,1,0,0,0,0
450510679,1,0,1,0,0,0,0
451016904,1,0,1,0,0,0,0
451522679,1,0,1,0,0,0,0
452028679,1,0,1,0,0,0,0
452534679,1,0,1,0,0,0,0
453040679,1,0,1,0,0,0,0
453546679,1,0,1,0,0,0,0
454052678,1,0,1,0,0,0,0
454526343,1,0,1,0,0,0,0
455031794,1,0,1,0,0,0,0
455537697,1,0,1,0,0,0,0
456043697,1,0,1,0,0,0,0
456549718,1,0,1,0,0,0,0
457056102,1,0,1,0,0,0,0
457562678,1,0,1,0,0,0,0
458068678,1,0,1,0,0,0,0
458574680,1,0,1,0,0,0,0
459081221,1,0,1,0,0,0,0
459586679,1,0,1,0,0,0,0
460093679,1,0,1,0,0,0,0
460599680,1,0,1,0,0,0,0
461105832,1,0,1,0,0,0,0
461611682,1,0,1,0,0,0,0
462117726,1,0,1,0,0,0,0
462623696,1,0,1,0,0,0,0
463130260,1,0,1,0,0,0,0
463635830,1,0,1,0,0,0,0
464141694,1,0,1,0,0,0,0
464647697,1,0,1,0,0,0,0
465153678,1,0,1,0,0,0,0
465659678,1,0,1,0,0,0,0
466165832,1,0,1,0,0,0,0
466671711,1,0,1,0,0,0,0
467177678,1,0,1,0,0,0,0
467683780,1,0,1,0,0,0,0
468189775,1,0,1,0,0,0,0
468695848,1,0,1,0,0,0,0
469201681,1,0,1,0,0,0,0
469707678,1,0,1,0,0,0,0
470213699,1,0,1,0,0,0,0
470719679,1,0,1,0,0,0,0
471225848,1,0,1,0,0,0,0
471731679,1,0,1,0,0,0,0
472237970,1,0,1,0,0,0,0
472743771,1,0,1,0,0,0,0
473249780,1,0,1,0,0,0,0
473755883,1,0,1,0,0,0,0
474261697,1,0,1,0,0,0,0
474767697,1,0,1,0,0,0,0
475273679,1,0,1,0,0,0,0
475779963,1,0,1,0,0,0,0
476285829,1,0,1,0,0,0,0
476791678,1,0,1,0,0,0,0
477297688,1,0,1,0,0,0,0
477803682,1,0,1,0,0,0,0
478310018,1,0,1,0,0,0,0
478815892,1,0,1,0,0,0,0
479321679,1,0,1,0,0,0,0
479827678,1,0,1,0,0,0,0
480333686,1,0,1,0,0,0,0
480839679,1,0,1,0,0,0,0
481346382,1,0,1,0,0,0,0
481851680,1,0,1,0,0,0,0
482357679,1,0,1,0,0,0,0
482863729,1,0,1,0,0,0,0
483369693,1,0,1,0,0,0,0
483875881,1,0,1,0,0,0,0
484382678,1,0,1,0,0,0,0
