timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,termination_switch,gear_switch,transition_switch,photo_switch,video_switch,engage_main_motor_switch,payload_power_switch
431336880,431313725,8,4,3,0,0,0,0,0,0,0,0,0,0,0
432356558,432333417,8,4,3,0,0,0,0,0,0,0,0,0,0,0
433376239,433353069,8,4,3,0,0,0,0,0,0,0,0,0,0,0
434378740,434355462,8,4,3,0,0,0,0,0,0,0,0,0,0,0
434910660,434887468,9,1,3,0,0,0,0,0,0,0,0,0,0,0
435930294,435907147,9,1,3,0,0,0,0,0,0,0,0,0,0,0
436949958,436926806,9,1,3,0,0,0,0,0,0,0,0,0,0,0
437952441,437929256,9,1,3,0,0,0,0,0,0,0,0,0,0,0
438974518,438951372,9,1,3,0,0,0,0,0,0,0,0,0,0,0
439994227,439971077,9,1,3,0,0,0,0,0,0,0,0,0,0,0
441013845,440990783,9,1,3,0,0,0,0,0,0,0,0,0,0,0
442033533,442010414,9,1,3,0,0,0,0,0,0,0,0,0,0,0
443055667,443032566,9,1,3,0,0,0,0,0,0,0,0,0,0,0
444058139,444034955,9,1,3,0,0,0,0,0,0,0,0,0,0,0
445077832,445054630,9,1,3,0,0,0,0,0,0,0,0,0,0,0
446099913,446076773,9,1,3,0,0,0,0,0,0,0,0,0,0,0
447119578,447096438,9,1,3,0,0,0,0,0,0,0,0,0,0,0
448139287,448116146,9,1,3,0,0,0,0,0,0,0,0,0,0,0
449158940,449135810,9,1,3,0,0,0,0,0,0,0,0,0,0,0
450161372,450138217,9,1,3,0,0,0,0,0,0,0,0,0,0,0
451181031,451157953,9,1,3,0,0,0,0,0,0,0,0,0,0,0
452200847,452177575,9,1,3,0,0,0,0,0,0,0,0,0,0,0
453222835,453199754,9,1,3,0,0,0,0,0,0,0,0,0,0,0
454222865,454199720,9,1,3,0,0,0,0,0,0,0,0,0,0,0
455242519,455219360,9,1,3,0,0,0,0,0,0,0,0,0,0,0
456242566,456219342,9,1,3,0,0,0,0,0,0,0,0,0,0,0
457262213,457239064,9,1,3,0,0,0,0,0,0,0,0,0,0,0
458264625,458241459,9,1,3,0,0,0,0,0,0,0,0,0,0,0
459286710,459263592,9,1,3,0,0,0,0,0,0,0,0,0,0,0
460306410,460283282,9,1,3,0,0,0,0,0,0,0,0,0,0,0
461326117,461302982,9,1,3,0,0,0,0,0,0,0,0,0,0,0
462348224,462325081,9,1,3,0,0,0,0,0,0,0,0,0,0,0
463367921,463344872,9,1,3,0,0,0,0,0,0,0,0,0,0,0
464387588,464364515,9,1,3,0,0,0,0,0,0,0,0,0,0,0
465407261,465384159,9,1,3,0,0,0,0,0,0,0,0,0,0,0
466409733,466386587,9,1,3,0,0,0,0,0,0,0,0,0,0,0
467412129,467388994,9,1,3,0,0,0,0,0,0,0,0,0,0,0
468434462,468411131,9,1,3,0,0,0,0,0,0,0,0,0,0,0
469454001,469430844,9,1,3,0,0,0,0,0,0,0,0,0,0,0
470473712,470450494,9,1,3,0,0,0,0,0,0,0,0,0,0,0
471495775,471472672,9,1,3,0,0,0,0,0,0,0,0,0,0,0
472515443,472492344,9,1,3,0,0,0,0,0,0,0,0,0,0,0
473535146,473511995,9,1,3,0,0,0,0,0,0,0,0,0,0,0
474554802,474531660,9,1,3,0,0,0,0,0,0,0,0,0,0,0
475577025,475553816,9,1,3,0,0,0,0,0,0,0,0,0,0,0
476596663,476573538,9,1,3,0,0,0,0,0,0,0,0,0,0,0
477616311,477593195,9,1,3,0,0,0,0,0,0,0,0,0,0,0
478635983,478612849,9,1,3,0,0,0,0,0,0,0,0,0,0,0
479655695,479632545,9,1,3,0,0,0,0,0,0,0,0,0,0,0
480658118,480642024,9,1,3,0,0,0,0,0,0,0,0,0,0,0
481662793,481632530,9,1,3,0,0,0,0,0,0,0,0,0,0,0
482682493,482652158,9,1,3,0,0,0,0,0,0,0,0,0,0,0
483702186,483671852,9,1,3,0,0,0,0,0,0,0,0,0,0,0
